,region_name,decade,cultural_score,log_cultural_score
623,Chinese world,860,4,1.6094379124341003
624,Chinese world,870,1,0.6931471805599453
625,Chinese world,880,1,0.6931471805599453
626,Chinese world,900,1,0.6931471805599453
627,Chinese world,910,1,0.6931471805599453
628,Chinese world,920,4,1.6094379124341003
629,Chinese world,930,3,1.3862943611198906
630,Chinese world,940,1,0.6931471805599453
631,Chinese world,950,3,1.3862943611198906
632,Chinese world,960,3,1.3862943611198906
633,Chinese world,970,1,0.6931471805599453
634,Chinese world,980,1,0.6931471805599453
635,Chinese world,990,3,1.3862943611198906
636,Chinese world,1000,3,1.3862943611198906
637,Chinese world,1010,5,1.791759469228055
638,Chinese world,1020,8,2.1972245773362196
639,Chinese world,1030,4,1.6094379124341003
640,Chinese world,1040,7,2.0794415416798357
641,Chinese world,1050,4,1.6094379124341003
642,Chinese world,1060,1,0.6931471805599453
643,Chinese world,1070,2,1.0986122886681098
644,Chinese world,1080,6,1.9459101490553132
645,Chinese world,1090,2,1.0986122886681098
646,Chinese world,1100,3,1.3862943611198906
647,Chinese world,1120,3,1.3862943611198906
648,Chinese world,1130,2,1.0986122886681098
649,Chinese world,1140,4,1.6094379124341003
650,Chinese world,1150,2,1.0986122886681098
651,Chinese world,1160,1,0.6931471805599453
652,Chinese world,1170,2,1.0986122886681098
653,Chinese world,1180,4,1.6094379124341003
654,Chinese world,1190,3,1.3862943611198906
