,region_name,decade,score,century
964,Denmark,1680,26,17
965,Denmark,1690,21,17
966,Denmark,1700,23,17
967,Denmark,1710,21,18
968,Denmark,1720,30,18
969,Denmark,1730,32,18
970,Denmark,1740,53,18
971,Denmark,1750,50,18
972,Denmark,1760,76,18
973,Denmark,1770,63,18
974,Denmark,1780,113,18
975,Denmark,1790,82,18
976,Denmark,1800,101,18
977,Denmark,1810,97,19
978,Denmark,1820,113,19
979,Denmark,1830,140,19
980,Denmark,1840,223,19
981,Denmark,1850,248,19
982,Denmark,1860,289,19
983,Denmark,1870,281,19
984,Denmark,1880,406,19
985,East Slavic,1410,2,15
986,East Slavic,1440,3,15
987,East Slavic,1460,1,15
988,East Slavic,1470,1,15
989,East Slavic,1480,5,15
990,East Slavic,1500,1,15
991,East Slavic,1510,3,16
992,East Slavic,1520,6,16
993,East Slavic,1530,5,16
994,East Slavic,1540,13,16
995,East Slavic,1550,9,16
996,East Slavic,1560,15,16
997,East Slavic,1570,8,16
998,East Slavic,1580,24,16
999,East Slavic,1590,11,16
1000,East Slavic,1600,11,16
1001,East Slavic,1610,8,17
1002,East Slavic,1620,21,17
1003,East Slavic,1630,12,17
1004,East Slavic,1640,34,17
1005,East Slavic,1650,11,17
1006,East Slavic,1660,25,17
1007,East Slavic,1670,13,17
1008,East Slavic,1680,39,17
1009,East Slavic,1690,26,17
1010,East Slavic,1700,47,17
1011,East Slavic,1710,26,18
1012,East Slavic,1720,41,18
1013,East Slavic,1730,42,18
1014,East Slavic,1740,94,18
1015,East Slavic,1750,61,18
1016,East Slavic,1760,77,18
1017,East Slavic,1770,108,18
1018,East Slavic,1780,188,18
1019,East Slavic,1790,137,18
1020,East Slavic,1800,225,18
1021,East Slavic,1810,177,19
1022,East Slavic,1820,306,19
1023,East Slavic,1830,292,19
1024,East Slavic,1840,458,19
1025,East Slavic,1850,449,19
1026,East Slavic,1860,679,19
1027,East Slavic,1870,675,19
1028,East Slavic,1880,1004,19
1029,Eastern Europe,-680,1,-6
1030,Eastern Europe,-660,14,-6
1031,Eastern Europe,-620,2,-6
1032,Eastern Europe,-600,25,-6
1033,Eastern Europe,-580,1,-5
1034,Eastern Europe,-560,58,-5
1035,Eastern Europe,-530,1,-5
1036,Eastern Europe,-520,57,-5
1037,Eastern Europe,-500,37,-5
1038,Eastern Europe,-490,1,-4
1039,Eastern Europe,-480,2,-4
1040,Eastern Europe,-470,1,-4
1041,Eastern Europe,-460,60,-4
1042,Eastern Europe,-450,8,-4
1043,Eastern Europe,-440,3,-4
1044,Eastern Europe,-430,4,-4
1045,Eastern Europe,-420,28,-4
1046,Eastern Europe,-410,7,-4
1047,Eastern Europe,-400,31,-4
1048,Eastern Europe,-390,5,-3
1049,Eastern Europe,-380,2,-3
1050,Eastern Europe,-370,2,-3
1051,Eastern Europe,-360,39,-3
1052,Eastern Europe,-350,5,-3
1053,Eastern Europe,-340,3,-3
1054,Eastern Europe,-330,2,-3
1055,Eastern Europe,-320,11,-3
1056,Eastern Europe,-310,3,-3
1057,Eastern Europe,-300,14,-3
1058,Eastern Europe,-290,4,-2
1059,Eastern Europe,-280,5,-2
1060,Eastern Europe,-270,1,-2
1061,Eastern Europe,-260,10,-2
1062,Eastern Europe,-240,3,-2
1063,Eastern Europe,-220,8,-2
1064,Eastern Europe,-200,5,-2
1065,Eastern Europe,-180,2,-1
1066,Eastern Europe,-160,4,-1
1067,Eastern Europe,-150,3,-1
1068,Eastern Europe,-140,1,-1
1069,Eastern Europe,-120,4,-1
1070,Eastern Europe,-110,1,-1
1071,Eastern Europe,-100,6,-1
1072,Eastern Europe,-90,1,0
1073,Eastern Europe,-80,2,0
1074,Eastern Europe,-60,5,0
1075,Eastern Europe,-50,3,0
1076,Eastern Europe,-40,1,0
1077,Eastern Europe,0,1,0
1078,Eastern Europe,20,1,1
1079,Eastern Europe,30,1,1
1080,Eastern Europe,40,2,1
1081,Eastern Europe,80,5,1
1082,Eastern Europe,100,3,1
1083,Eastern Europe,110,1,2
1084,Eastern Europe,130,3,2
1085,Eastern Europe,140,1,2
1086,Eastern Europe,160,1,2
1087,Eastern Europe,170,2,2
1088,Eastern Europe,180,1,2
1089,Eastern Europe,200,1,2
1090,Eastern Europe,240,4,3
1091,Eastern Europe,280,2,3
1092,Eastern Europe,340,1,4
1093,Eastern Europe,380,1,4
1094,Eastern Europe,400,1,4
1095,Eastern Europe,440,1,5
1096,Eastern Europe,450,1,5
1097,Eastern Europe,460,1,5
1098,Eastern Europe,480,1,5
1099,Eastern Europe,540,5,6
1100,Eastern Europe,700,1,7
1101,Eastern Europe,840,1,9
1102,Eastern Europe,850,1,9
1103,Eastern Europe,860,1,9
1104,Eastern Europe,900,2,9
1105,Eastern Europe,940,2,10
1106,Eastern Europe,960,3,10
1107,Eastern Europe,980,1,10
1108,Eastern Europe,990,1,10
1109,Eastern Europe,1040,2,11
1110,Eastern Europe,1080,2,11
1111,Eastern Europe,1090,2,11
1112,Eastern Europe,1100,1,11
1113,Eastern Europe,1120,1,12
1114,Eastern Europe,1140,4,12
1115,Eastern Europe,1160,1,12
1116,Eastern Europe,1180,4,12
1117,Eastern Europe,1200,3,12
1118,Eastern Europe,1210,2,13
1119,Eastern Europe,1220,4,13
1120,Eastern Europe,1240,8,13
1121,Eastern Europe,1250,1,13
1122,Eastern Europe,1260,1,13
1123,Eastern Europe,1270,1,13
1124,Eastern Europe,1280,5,13
1125,Eastern Europe,1290,1,13
1126,Eastern Europe,1300,6,13
1127,Eastern Europe,1310,3,14
1128,Eastern Europe,1320,5,14
1129,Eastern Europe,1330,3,14
1130,Eastern Europe,1340,9,14
1131,Eastern Europe,1360,12,14
1132,Eastern Europe,1370,4,14
1133,Eastern Europe,1380,27,14
1134,Eastern Europe,1390,5,14
1135,Eastern Europe,1400,20,14
1136,Eastern Europe,1410,5,15
1137,Eastern Europe,1420,13,15
1138,Eastern Europe,1430,6,15
1139,Eastern Europe,1440,32,15
1140,Eastern Europe,1450,4,15
1141,Eastern Europe,1460,16,15
1142,Eastern Europe,1470,15,15
1143,Eastern Europe,1480,59,15
1144,Eastern Europe,1490,14,15
1145,Eastern Europe,1500,30,15
1146,Eastern Europe,1510,15,16
1147,Eastern Europe,1520,59,16
1148,Eastern Europe,1530,39,16
1149,Eastern Europe,1540,111,16
1150,Eastern Europe,1550,38,16
1151,Eastern Europe,1560,114,16
1152,Eastern Europe,1570,89,16
1153,Eastern Europe,1580,158,16
1154,Eastern Europe,1590,53,16
1155,Eastern Europe,1600,126,16
1156,Eastern Europe,1610,74,17
1157,Eastern Europe,1620,117,17
1158,Eastern Europe,1630,83,17
1159,Eastern Europe,1640,161,17
1160,Eastern Europe,1650,80,17
1161,Eastern Europe,1660,140,17
1162,Eastern Europe,1670,93,17
1163,Eastern Europe,1680,204,17
1164,Eastern Europe,1690,145,17
1165,Eastern Europe,1700,191,17
1166,Eastern Europe,1710,146,18
1167,Eastern Europe,1720,210,18
1168,Eastern Europe,1730,181,18
1169,Eastern Europe,1740,300,18
1170,Eastern Europe,1750,260,18
1171,Eastern Europe,1760,328,18
1172,Eastern Europe,1770,355,18
1173,Eastern Europe,1780,522,18
1174,Eastern Europe,1790,475,18
1175,Eastern Europe,1800,679,18
1176,Eastern Europe,1810,555,19
1177,Eastern Europe,1820,952,19
1178,Eastern Europe,1830,976,19
1179,Eastern Europe,1840,1592,19
1180,Eastern Europe,1850,1644,19
1181,Eastern Europe,1860,2290,19
1182,Eastern Europe,1870,2261,19
1183,Eastern Europe,1880,3755,19
1184,Finland,1610,1,17
1185,Finland,1620,2,17
1186,Finland,1630,3,17
1187,Finland,1640,9,17
1188,Finland,1650,2,17
1189,Finland,1660,6,17
1190,Finland,1670,9,17
1191,Finland,1680,11,17
1192,Finland,1690,5,17
1193,Finland,1700,8,17
1194,Finland,1710,4,18
1195,Finland,1720,8,18
1196,Finland,1730,4,18
1197,Finland,1740,20,18
1198,Finland,1750,15,18
1199,Finland,1760,27,18
1200,Finland,1770,10,18
1201,Finland,1780,31,18
1202,Finland,1790,17,18
1203,Finland,1800,24,18
1204,Finland,1810,29,19
1205,Finland,1820,36,19
1206,Finland,1830,39,19
1207,Finland,1840,66,19
1208,Finland,1850,60,19
1209,Finland,1860,87,19
1210,Finland,1870,116,19
1211,Finland,1880,170,19
1212,France,410,1,5
1213,France,430,1,5
1214,France,440,5,5
1215,France,460,2,5
1216,France,480,5,5
1217,France,490,1,5
1218,France,540,1,6
1219,France,550,1,6
1220,France,560,1,6
1221,France,570,1,6
1222,France,620,1,7
1223,France,630,1,7
1224,France,640,1,7
1225,France,650,1,7
1226,France,760,1,8
1227,France,770,1,8
1228,France,780,2,8
1229,France,810,2,9
1230,France,820,2,9
1231,France,830,2,9
1232,France,840,10,9
1233,France,850,1,9
1234,France,860,2,9
1235,France,880,6,9
1236,France,910,1,10
1237,France,930,1,10
1238,France,940,1,10
1239,France,980,5,10
1240,France,1000,4,10
1241,France,1010,1,11
1242,France,1020,5,11
1243,France,1030,1,11
1244,France,1040,3,11
1245,France,1060,1,11
1246,France,1080,11,11
1247,France,1090,5,11
1248,France,1100,7,11
1249,France,1110,5,12
1250,France,1120,7,12
1251,France,1130,6,12
1252,France,1140,44,12
1253,France,1150,8,12
1254,France,1160,11,12
1255,France,1170,8,12
1256,France,1180,47,12
1257,France,1190,5,12
1258,France,1200,32,12
1259,France,1210,12,13
1260,France,1220,26,13
1261,France,1230,6,13
1262,France,1240,67,13
1263,France,1250,8,13
1264,France,1260,23,13
1265,France,1270,6,13
1266,France,1280,44,13
1267,France,1290,8,13
1268,France,1300,31,13
1269,France,1310,5,14
1270,France,1320,22,14
1271,France,1330,8,14
1272,France,1340,34,14
1273,France,1350,4,14
1274,France,1360,9,14
1275,France,1370,5,14
1276,France,1380,47,14
1277,France,1390,3,14
1278,France,1400,24,14
1279,France,1410,7,15
1280,France,1420,22,15
1281,France,1430,12,15
1282,France,1440,49,15
1283,France,1450,10,15
1284,France,1460,30,15
1285,France,1470,7,15
1286,France,1480,83,15
1287,France,1490,16,15
1288,France,1500,55,15
1289,France,1510,32,16
1290,France,1520,72,16
1291,France,1530,55,16
1292,France,1540,243,16
1293,France,1550,62,16
1294,France,1560,143,16
1295,France,1570,89,16
1296,France,1580,180,16
1297,France,1590,79,16
1298,France,1600,168,16
1299,France,1610,116,17
1300,France,1620,221,17
1301,France,1630,161,17
1302,France,1640,313,17
1303,France,1650,215,17
1304,France,1660,265,17
1305,France,1670,236,17
1306,France,1680,435,17
1307,France,1690,244,17
1308,France,1700,304,17
1309,France,1710,229,18
1310,France,1720,319,18
1311,France,1730,260,18
1312,France,1740,444,18
1313,France,1750,367,18
1314,France,1760,555,18
1315,France,1770,553,18
1316,France,1780,913,18
1317,France,1790,731,18
1318,France,1800,952,18
1319,France,1810,739,19
1320,France,1820,1105,19
1321,France,1830,1315,19
1322,France,1840,2230,19
1323,France,1850,2148,19
1324,France,1860,2798,19
1325,France,1870,1982,19
1326,France,1880,3032,19
1327,German world,810,1,9
1328,German world,820,3,9
1329,German world,840,2,9
1330,German world,850,1,9
1331,German world,880,4,9
1332,German world,920,1,10
1333,German world,940,4,10
1334,German world,960,1,10
1335,German world,970,1,10
1336,German world,980,5,10
1337,German world,990,2,10
1338,German world,1000,4,10
1339,German world,1010,2,11
1340,German world,1020,1,11
1341,German world,1040,4,11
1342,German world,1050,1,11
1343,German world,1060,6,11
1344,German world,1070,1,11
1345,German world,1080,4,11
1346,German world,1090,2,11
1347,German world,1100,3,11
1348,German world,1110,1,12
1349,German world,1120,4,12
1350,German world,1130,2,12
1351,German world,1140,2,12
1352,German world,1150,1,12
1353,German world,1160,2,12
1354,German world,1180,10,12
1355,German world,1200,9,12
1356,German world,1210,3,13
1357,German world,1220,6,13
1358,German world,1230,3,13
1359,German world,1240,21,13
1360,German world,1250,3,13
1361,German world,1260,6,13
1362,German world,1270,2,13
1363,German world,1280,9,13
1364,German world,1290,3,13
1365,German world,1300,13,13
1366,German world,1310,2,14
1367,German world,1320,2,14
1368,German world,1330,3,14
1369,German world,1340,19,14
1370,German world,1350,6,14
1371,German world,1360,11,14
1372,German world,1370,1,14
1373,German world,1380,26,14
1374,German world,1390,9,14
1375,German world,1400,21,14
1376,German world,1410,8,15
1377,German world,1420,25,15
1378,German world,1430,10,15
1379,German world,1440,103,15
1380,German world,1450,15,15
1381,German world,1460,67,15
1382,German world,1470,23,15
1383,German world,1480,178,15
1384,German world,1490,34,15
1385,German world,1500,158,15
1386,German world,1510,80,16
1387,German world,1520,261,16
1388,German world,1530,194,16
1389,German world,1540,412,16
1390,German world,1550,135,16
1391,German world,1560,335,16
1392,German world,1570,196,16
1393,German world,1580,352,16
1394,German world,1590,225,16
1395,German world,1600,395,16
1396,German world,1610,263,17
1397,German world,1620,424,17
1398,German world,1630,264,17
1399,German world,1640,447,17
1400,German world,1650,266,17
1401,German world,1660,453,17
1402,German world,1670,387,17
1403,German world,1680,582,17
1404,German world,1690,430,17
1405,German world,1700,647,17
1406,German world,1710,529,18
1407,German world,1720,712,18
1408,German world,1730,599,18
1409,German world,1740,850,18
1410,German world,1750,709,18
1411,German world,1760,1049,18
1412,German world,1770,878,18
1413,German world,1780,1301,18
1414,German world,1790,1217,18
1415,German world,1800,1670,18
1416,German world,1810,1379,19
1417,German world,1820,1791,19
1418,German world,1830,1946,19
1419,German world,1840,3594,19
1420,German world,1850,3068,19
1421,German world,1860,3840,19
1422,German world,1870,3383,19
1423,German world,1880,5412,19
1424,Germany,810,1,9
1425,Germany,820,3,9
1426,Germany,840,2,9
1427,Germany,850,1,9
1428,Germany,880,2,9
1429,Germany,920,1,10
1430,Germany,940,3,10
1431,Germany,960,1,10
1432,Germany,970,1,10
1433,Germany,980,4,10
1434,Germany,990,2,10
1435,Germany,1000,4,10
1436,Germany,1010,2,11
1437,Germany,1020,1,11
1438,Germany,1040,4,11
1439,Germany,1050,1,11
1440,Germany,1060,6,11
1441,Germany,1070,1,11
1442,Germany,1080,4,11
1443,Germany,1100,2,11
1444,Germany,1110,1,12
1445,Germany,1120,4,12
1446,Germany,1130,1,12
1447,Germany,1140,2,12
1448,Germany,1160,2,12
1449,Germany,1180,9,12
1450,Germany,1200,6,12
1451,Germany,1210,2,13
1452,Germany,1220,5,13
1453,Germany,1230,3,13
1454,Germany,1240,16,13
1455,Germany,1250,2,13
1456,Germany,1260,4,13
1457,Germany,1270,2,13
1458,Germany,1280,8,13
1459,Germany,1290,2,13
1460,Germany,1300,12,13
1461,Germany,1310,2,14
1462,Germany,1320,1,14
1463,Germany,1330,3,14
1464,Germany,1340,14,14
1465,Germany,1350,6,14
1466,Germany,1360,9,14
1467,Germany,1370,1,14
1468,Germany,1380,19,14
1469,Germany,1390,8,14
1470,Germany,1400,16,14
1471,Germany,1410,8,15
1472,Germany,1420,17,15
1473,Germany,1430,9,15
1474,Germany,1440,87,15
1475,Germany,1450,11,15
1476,Germany,1460,50,15
1477,Germany,1470,19,15
1478,Germany,1480,136,15
1479,Germany,1490,30,15
1480,Germany,1500,127,15
1481,Germany,1510,63,16
1482,Germany,1520,206,16
1483,Germany,1530,147,16
1484,Germany,1540,335,16
1485,Germany,1550,115,16
1486,Germany,1560,277,16
1487,Germany,1570,167,16
1488,Germany,1580,308,16
1489,Germany,1590,202,16
1490,Germany,1600,345,16
1491,Germany,1610,227,17
1492,Germany,1620,362,17
1493,Germany,1630,228,17
1494,Germany,1640,357,17
1495,Germany,1650,219,17
1496,Germany,1660,375,17
1497,Germany,1670,312,17
1498,Germany,1680,491,17
1499,Germany,1690,334,17
1500,Germany,1700,527,17
1501,Germany,1710,420,18
1502,Germany,1720,583,18
1503,Germany,1730,481,18
1504,Germany,1740,685,18
1505,Germany,1750,566,18
1506,Germany,1760,799,18
1507,Germany,1770,664,18
1508,Germany,1780,973,18
1509,Germany,1790,892,18
1510,Germany,1800,1253,18
1511,Germany,1810,1011,19
1512,Germany,1820,1296,19
1513,Germany,1830,1462,19
1514,Germany,1840,2645,19
1515,Germany,1850,2278,19
1516,Germany,1860,2757,19
1517,Germany,1870,2462,19
1518,Germany,1880,3824,19
1519,Greece,-590,1,-5
1520,Greece,-560,6,-5
1521,Greece,-520,3,-5
1522,Greece,-500,7,-5
1523,Greece,-480,1,-4
1524,Greece,-460,11,-4
1525,Greece,-450,3,-4
1526,Greece,-430,2,-4
1527,Greece,-420,4,-4
1528,Greece,-400,3,-4
1529,Greece,-390,2,-3
1530,Greece,-360,10,-3
1531,Greece,-340,2,-3
1532,Greece,-330,2,-3
1533,Greece,-320,10,-3
1534,Greece,-310,1,-3
1535,Greece,-300,4,-3
1536,Greece,-290,1,-2
1537,Greece,-280,1,-2
1538,Greece,-260,4,-2
1539,Greece,-250,1,-2
1540,Greece,-240,1,-2
1541,Greece,-220,1,-2
1542,Greece,-120,1,-1
1543,Greece,440,1,5
1544,Greece,460,1,5
1545,Greece,480,2,5
1546,Greece,490,1,5
1547,Greece,500,3,5
1548,Greece,520,3,6
1549,Greece,530,1,6
1550,Greece,540,9,6
1551,Greece,550,1,6
1552,Greece,560,2,6
1553,Greece,570,1,6
1554,Greece,580,1,6
1555,Greece,600,1,6
1556,Greece,610,1,7
1557,Greece,620,2,7
1558,Greece,640,2,7
1559,Greece,660,1,7
1560,Greece,670,1,7
1561,Greece,700,1,7
1562,Greece,1480,3,15
1563,Greece,1490,2,15
1564,Greece,1500,2,15
1565,Greece,1520,2,16
1566,Greece,1530,3,16
1567,Greece,1540,4,16
1568,Greece,1550,4,16
1569,Greece,1560,5,16
1570,Greece,1580,6,16
1571,Greece,1590,1,16
1572,Greece,1600,4,16
1573,Greece,1620,1,17
1574,Greece,1630,2,17
1575,Greece,1640,2,17
1576,Greece,1650,1,17
1577,Greece,1660,2,17
1578,Greece,1690,1,17
1579,Greece,1700,6,17
1580,Greece,1720,3,18
1581,Greece,1730,2,18
1582,Greece,1740,2,18
1583,Greece,1750,4,18
1584,Greece,1760,1,18
1585,Greece,1770,2,18
1586,Greece,1780,2,18
1587,Greece,1790,5,18
1588,Greece,1800,15,18
1589,Greece,1810,11,19
1590,Greece,1820,28,19
1591,Greece,1830,28,19
1592,Greece,1840,42,19
1593,Greece,1850,50,19
1594,Greece,1860,64,19
1595,Greece,1870,59,19
1596,Greece,1880,93,19
1597,Greek World,-760,4,-7
1598,Greek World,-700,4,-7
1599,Greek World,-680,1,-6
1600,Greek World,-660,15,-6
1601,Greek World,-630,1,-6
1602,Greek World,-620,3,-6
1603,Greek World,-600,32,-6
1604,Greek World,-590,3,-5
1605,Greek World,-580,1,-5
1606,Greek World,-570,1,-5
1607,Greek World,-560,68,-5
1608,Greek World,-550,2,-5
1609,Greek World,-530,3,-5
1610,Greek World,-520,61,-5
1611,Greek World,-500,50,-5
1612,Greek World,-490,3,-4
1613,Greek World,-480,3,-4
1614,Greek World,-470,1,-4
1615,Greek World,-460,80,-4
1616,Greek World,-450,12,-4
1617,Greek World,-440,3,-4
1618,Greek World,-430,6,-4
1619,Greek World,-420,33,-4
1620,Greek World,-410,7,-4
1621,Greek World,-400,43,-4
1622,Greek World,-390,7,-3
1623,Greek World,-380,2,-3
1624,Greek World,-370,2,-3
1625,Greek World,-360,60,-3
1626,Greek World,-350,5,-3
1627,Greek World,-340,8,-3
1628,Greek World,-330,8,-3
1629,Greek World,-320,28,-3
1630,Greek World,-310,6,-3
1631,Greek World,-300,27,-3
1632,Greek World,-290,7,-2
1633,Greek World,-280,8,-2
1634,Greek World,-270,5,-2
1635,Greek World,-260,24,-2
1636,Greek World,-250,2,-2
1637,Greek World,-240,7,-2
1638,Greek World,-230,1,-2
1639,Greek World,-220,12,-2
1640,Greek World,-210,1,-2
1641,Greek World,-200,12,-2
1642,Greek World,-180,2,-1
1643,Greek World,-170,4,-1
1644,Greek World,-160,13,-1
1645,Greek World,-150,4,-1
1646,Greek World,-140,1,-1
1647,Greek World,-130,2,-1
1648,Greek World,-120,15,-1
1649,Greek World,-110,2,-1
1650,Greek World,-100,13,-1
1651,Greek World,-90,3,0
1652,Greek World,-80,3,0
1653,Greek World,-60,10,0
1654,Greek World,-50,5,0
1655,Greek World,-40,3,0
1656,Greek World,-20,2,0
1657,Greek World,0,2,0
1658,Greek World,20,3,1
1659,Greek World,30,1,1
1660,Greek World,40,7,1
1661,Greek World,50,2,1
1662,Greek World,60,1,1
1663,Greek World,70,1,1
1664,Greek World,80,11,1
1665,Greek World,100,10,1
1666,Greek World,110,1,2
1667,Greek World,130,3,2
1668,Greek World,140,24,2
1669,Greek World,150,2,2
1670,Greek World,160,2,2
1671,Greek World,170,3,2
1672,Greek World,180,4,2
1673,Greek World,190,1,2
1674,Greek World,200,9,2
1675,Greek World,210,2,3
1676,Greek World,220,3,3
1677,Greek World,240,17,3
1678,Greek World,250,1,3
1679,Greek World,280,7,3
1680,Greek World,300,1,3
1681,Greek World,310,3,4
1682,Greek World,320,2,4
1683,Greek World,330,1,4
1684,Greek World,340,11,4
1685,Greek World,350,3,4
1686,Greek World,360,4,4
1687,Greek World,370,1,4
1688,Greek World,380,8,4
1689,Greek World,400,12,4
1690,Greek World,420,1,5
1691,Greek World,430,1,5
1692,Greek World,440,13,5
1693,Greek World,450,2,5
1694,Greek World,460,2,5
1695,Greek World,470,1,5
1696,Greek World,480,10,5
1697,Greek World,490,1,5
1698,Greek World,500,4,5
1699,Greek World,510,1,6
1700,Greek World,520,4,6
1701,Greek World,530,3,6
1702,Greek World,540,21,6
1703,Greek World,550,1,6
1704,Greek World,560,2,6
1705,Greek World,570,1,6
1706,Greek World,580,1,6
1707,Greek World,590,1,6
1708,Greek World,600,2,6
1709,Greek World,610,2,7
1710,Greek World,620,4,7
1711,Greek World,630,4,7
1712,Greek World,640,8,7
1713,Greek World,660,2,7
1714,Greek World,670,2,7
1715,Greek World,680,8,7
1716,Greek World,690,3,7
1717,Greek World,700,5,7
1718,Greek World,710,1,8
1719,Greek World,720,4,8
1720,Greek World,730,1,8
1721,Greek World,760,1,8
1722,Greek World,790,1,8
1723,Greek World,880,1,9
1724,Greek World,900,2,9
1725,Greek World,940,2,10
1726,Greek World,960,3,10
1727,Greek World,980,1,10
1728,Greek World,990,2,10
1729,Greek World,1000,1,10
1730,Greek World,1010,1,11
1731,Greek World,1020,1,11
1732,Greek World,1040,3,11
1733,Greek World,1060,1,11
1734,Greek World,1080,2,11
1735,Greek World,1090,1,11
1736,Greek World,1100,1,11
1737,Greek World,1120,1,12
1738,Greek World,1130,1,12
1739,Greek World,1140,4,12
1740,Greek World,1160,2,12
1741,Greek World,1180,3,12
1742,Greek World,1190,3,12
1743,Greek World,1200,1,12
1744,Greek World,1210,3,13
1745,Greek World,1220,3,13
1746,Greek World,1230,3,13
1747,Greek World,1240,3,13
1748,Greek World,1250,1,13
1749,Greek World,1260,2,13
1750,Greek World,1280,7,13
1751,Greek World,1300,3,13
1752,Greek World,1310,2,14
1753,Greek World,1320,5,14
1754,Greek World,1330,4,14
1755,Greek World,1340,4,14
1756,Greek World,1360,6,14
1757,Greek World,1370,3,14
1758,Greek World,1380,5,14
1759,Greek World,1390,6,14
1760,Greek World,1400,1,14
1761,Greek World,1410,2,15
1762,Greek World,1420,6,15
1763,Greek World,1430,1,15
1764,Greek World,1440,5,15
1765,Greek World,1450,1,15
1766,Greek World,1460,5,15
1767,Greek World,1480,4,15
1768,Greek World,1490,3,15
1769,Greek World,1500,2,15
1770,Greek World,1520,2,16
1771,Greek World,1530,4,16
1772,Greek World,1540,4,16
1773,Greek World,1550,3,16
1774,Greek World,1560,5,16
1775,Greek World,1580,7,16
1776,Greek World,1590,1,16
1777,Greek World,1600,3,16
1778,Greek World,1620,1,17
1779,Greek World,1630,2,17
1780,Greek World,1640,2,17
1781,Greek World,1650,1,17
1782,Greek World,1660,2,17
1783,Greek World,1690,2,17
1784,Greek World,1700,6,17
1785,Greek World,1720,3,18
1786,Greek World,1730,2,18
1787,Greek World,1740,3,18
1788,Greek World,1750,3,18
1789,Greek World,1760,2,18
1790,Greek World,1770,2,18
1791,Greek World,1780,2,18
1792,Greek World,1790,5,18
1793,Greek World,1800,15,18
1794,Greek World,1810,11,19
1795,Greek World,1820,27,19
1796,Greek World,1830,29,19
1797,Greek World,1840,46,19
1798,Greek World,1850,54,19
1799,Greek World,1860,62,19
1800,Greek World,1870,62,19
1801,Greek World,1880,100,19
1802,Iceland,830,1,9
1803,Iceland,840,1,9
1804,Iceland,850,1,9
1805,Iceland,870,1,9
1806,Iceland,880,3,9
1807,Iceland,890,1,9
1808,Iceland,920,5,10
1809,Iceland,940,7,10
1810,Iceland,950,1,10
1811,Iceland,960,2,10
1812,Iceland,970,1,10
1813,Iceland,980,12,10
1814,Iceland,990,2,10
1815,Iceland,1000,8,10
1816,Iceland,1010,5,11
1817,Iceland,1020,1,11
1818,Iceland,1030,3,11
1819,Iceland,1040,5,11
1820,Iceland,1050,1,11
1821,Iceland,1080,2,11
1822,Iceland,1090,1,11
1823,Iceland,1100,1,11
1824,Iceland,1140,2,12
1825,Iceland,1160,1,12
1826,Iceland,1180,4,12
1827,Iceland,1200,2,12
1828,Iceland,1210,2,13
1829,Iceland,1220,1,13
1830,Iceland,1240,2,13
1831,Iceland,1250,1,13
1832,Iceland,1280,1,13
1833,Iceland,1340,2,14
1834,Iceland,1400,1,14
1835,Iceland,1410,1,15
1836,Iceland,1520,1,16
1837,Iceland,1540,1,16
1838,Iceland,1550,2,16
1839,Iceland,1560,1,16
1840,Iceland,1570,1,16
1841,Iceland,1580,1,16
1842,Iceland,1590,1,16
1843,Iceland,1600,1,16
1844,Iceland,1610,2,17
1845,Iceland,1630,1,17
1846,Iceland,1650,2,17
1847,Iceland,1670,2,17
1848,Iceland,1680,2,17
1849,Iceland,1700,3,17
1850,Iceland,1730,1,18
1851,Iceland,1740,2,18
1852,Iceland,1750,2,18
1853,Iceland,1760,2,18
1854,Iceland,1770,1,18
1855,Iceland,1780,1,18
1856,Iceland,1790,1,18
1857,Iceland,1800,1,18
1858,Iceland,1820,4,19
1859,Iceland,1830,5,19
1860,Iceland,1840,1,19
1861,Iceland,1850,4,19
1862,Iceland,1860,8,19
1863,Iceland,1870,6,19
1864,Iceland,1880,6,19
1865,Indian world,620,2,7
1866,Indian world,640,3,7
1867,Indian world,660,1,7
1868,Indian world,680,2,7
1869,Indian world,700,1,7
1870,Indian world,720,1,8
1871,Indian world,740,1,8
1872,Indian world,760,1,8
1873,Indian world,820,1,9
1874,Indian world,840,3,9
1875,Indian world,860,1,9
1876,Indian world,880,1,9
1877,Indian world,900,1,9
1878,Indian world,910,1,10
1879,Indian world,920,1,10
1880,Indian world,940,1,10
1881,Indian world,980,3,10
1882,Indian world,1010,1,11
1883,Indian world,1040,3,11
1884,Indian world,1050,2,11
1885,Indian world,1080,1,11
1886,Indian world,1100,1,11
1887,Indian world,1120,1,12
1888,Indian world,1140,1,12
1889,Indian world,1150,1,12
1890,Indian world,1170,1,12
1891,Indian world,1200,2,12
1892,Indian world,1210,3,13
1893,Indian world,1220,2,13
1894,Indian world,1240,6,13
1895,Indian world,1250,1,13
1896,Indian world,1270,3,13
1897,Indian world,1290,1,13
1898,Indian world,1300,5,13
1899,Indian world,1310,1,14
1900,Indian world,1320,2,14
1901,Indian world,1340,2,14
1902,Indian world,1360,1,14
1903,Indian world,1380,3,14
1904,Indian world,1390,1,14
1905,Indian world,1400,4,14
1906,Indian world,1410,1,15
1907,Indian world,1420,1,15
1908,Indian world,1440,6,15
1909,Indian world,1450,2,15
1910,Indian world,1480,5,15
1911,Indian world,1490,5,15
1912,Indian world,1500,2,15
1913,Indian world,1510,5,16
1914,Indian world,1520,7,16
1915,Indian world,1530,4,16
1916,Indian world,1540,14,16
