,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
2855,1636,United Kingdom,5.562,1554.930502673566,1378.3733309631873,1740.465853990093,139.4,25.041047319416975,247.59744416259673,279.34894001597854,312.7179717488637,1526
2856,1637,United Kingdom,5.579,1565.5481106800753,1388.6710396390956,1751.3394831022572,140.425,25.152899166294524,248.73379207695731,280.44425095779224,313.75519153095286,1476
2857,1638,United Kingdom,5.596,1576.1657186865848,1398.9687483150037,1762.2131122144215,141.45,25.264751013172077,249.8701399913179,281.5395618996059,314.79241131304195,1624
2858,1639,United Kingdom,5.6129999999999995,1586.7833266930943,1409.266456990912,1773.0867413265858,142.475,25.376602860049626,251.0064879056785,282.6348728414196,315.8296310951311,1640
2859,1640,United Kingdom,5.63,1597.4009346996036,1419.5641656668201,1783.96037043875,143.5,25.488454706927175,252.1428358200391,283.7301837832333,316.86685087722026,1683
2860,1641,United Kingdom,5.648,1590.908070296588,1414.58026574956,1775.999225860942,143.25,25.370125460729398,250.55310777963496,281.79362156101064,314.5855907948166,1499
2861,1642,United Kingdom,5.666,1584.4152058935724,1409.5963658322999,1768.0380812831343,143.0,25.25179621453162,248.96337973923082,279.85705933878796,312.30433071241293,1635
2862,1643,United Kingdom,5.684,1577.9223414905568,1404.6124659150398,1760.0769367053263,142.75,25.133466968333842,247.37365169882668,277.9204971165653,310.0230706300093,1725
2863,1644,United Kingdom,5.702,1571.4294770875413,1399.6285659977798,1752.1157921275185,142.5,25.015137722136064,245.78392365842254,275.9839348943426,307.74181054760567,1745
2864,1645,United Kingdom,5.72,1564.9366126845257,1394.6446660805195,1744.1546475497105,142.25,24.896808475938286,244.1941956180184,274.04737267212,305.460550465202,1511
2865,1646,United Kingdom,5.7379999999999995,1558.4437482815101,1389.6607661632595,1736.1935029719025,142.0,24.77847922974051,242.60446757761423,272.1108104498973,303.17929038279834,1524
2866,1647,United Kingdom,5.756,1551.9508838784946,1384.6768662459995,1728.2323583940947,141.75,24.66014998354273,241.0147395372101,270.17424822767464,300.8980303003947,1515
2867,1648,United Kingdom,5.774,1545.458019475479,1379.6929663287392,1720.2712138162867,141.5,24.541820737344953,239.42501149680595,268.23768600545196,298.616770217991,1535
2868,1649,United Kingdom,5.792,1538.9651550724634,1374.7090664114792,1712.310069238479,141.25,24.423491491147175,237.8352834564018,266.3011237832293,296.33551013558736,1508
2869,1650,United Kingdom,5.8100000000000005,1532.4722906694478,1369.7251664942191,1704.348924660671,141.0,24.305162244949397,236.24555541599767,264.3645615610066,294.05425005318375,1446
2870,1651,United Kingdom,5.828,1525.979426266432,1364.7412665769589,1696.387780082863,140.75,24.18683299875162,234.65582737559353,262.42799933878393,291.7729899707801,1527
2871,1652,United Kingdom,5.846,1519.4865618634165,1359.7573666596988,1688.4266355050552,140.5,24.06850375255384,233.0660993351894,260.4914371165613,289.4917298883764,1720
2872,1653,United Kingdom,5.864,1512.9936974604009,1354.7734667424386,1680.4654909272472,140.25,23.950174506356063,231.47637129478525,258.55487489433864,287.21046980597276,1920
