,individual_wikidata_id,decade,region_name,count_works,occupation
48398,Q7411419,1810,United Kingdom,83.0,Sculpture
48399,Q6249385,1860,United Kingdom,2.0,Work of art
48400,Q18671434,1850,United Kingdom,0.0,Work of art
48401,Q4253471,1880,Eastern Europe,0.0,Science
48402,Q18672886,1820,United Kingdom,0.0,Science
48403,Q78065368,1840,Italy,0.0,Science
48404,Q107652366,1850,United Kingdom,0.0,Work of art
48405,Q21396013,1850,Low countries,3.0,Work of art
48406,Q58494178,1810,France,0.0,Work of art
48407,Q710139,1860,France,37.0,Work of art
48408,Q16065272,1870,Nordic countries,0.0,Written work
48409,Q3050565,1880,United Kingdom,9.0,Written work
48410,Q21646401,1840,Low countries,1.0,Work of art
48411,Q5580925,1870,Nordic countries,0.0,Architecture
48412,Q18115695,1820,France,0.0,Written work
48413,Q100146795,1830,United Kingdom,0.0,Work of art
48414,Q76774,1860,Eastern Europe,3.0,Science
48415,Q26868705,1850,France,0.0,Theater
48416,Q9258668,1860,Eastern Europe,0.0,Architecture
48417,Q105946200,1880,France,0.0,Work of art
48418,Q165388,1860,France,13.0,Work of art
48419,Q18527729,1820,United Kingdom,0.0,Written work
48420,Q5080292,1810,France,0.0,Written work
48422,Q98966451,1840,United Kingdom,0.0,Work of art
48423,Q98966451,1840,United Kingdom,0.0,Architecture
48424,Q3261301,1860,Low countries,0.0,Work of art
48425,Q17018200,1810,United Kingdom,3.0,Work of art
48426,Q16638323,1870,France,2.0,Work of art
48427,Q21458003,1830,United Kingdom,2.0,Work of art
48428,Q957519,1850,United Kingdom,5.0,Science
48429,Q60029441,1850,France,0.0,Written work
48430,Q19001599,1870,France,1.0,Science
48431,Q16059758,1850,France,1.0,Work of art
48432,Q16064986,1820,Nordic countries,0.0,Architecture
48433,Q46484987,1880,Eastern Europe,0.0,Work of art
48434,Q2157591,1880,United Kingdom,0.0,Science
48435,Q102279703,1870,Italy,0.0,Music
48437,Q2958939,1870,France,0.0,Written work
48438,Q15636064,1880,France,1.0,Written work
48440,Q2377559,1870,France,0.0,Science
48441,Q28049631,1830,Nordic countries,1.0,Work of art
48442,Q3010440,1880,France,0.0,Sculpture
48443,Q1436290,1850,United Kingdom,0.0,Science
48444,Q40041242,1850,Italy,1.0,Work of art
48445,Q2332211,1870,Eastern Europe,0.0,Music
48447,Q2332211,1870,Eastern Europe,0.0,Written work
48448,Q6213303,1880,Nordic countries,0.0,Science
48449,Q4832689,1860,Eastern Europe,19.0,Work of art
48450,Q213082,1820,Low countries,25.0,Work of art
48451,Q21462045,1880,United Kingdom,0.0,Work of art
48452,Q46998751,1860,Low countries,1.0,Work of art
48454,Q109568326,1860,United Kingdom,0.0,Written work
48455,Q4125485,1880,Eastern Europe,0.0,Written work
48456,Q85965673,1870,Eastern Europe,0.0,Science
48457,Q1943681,1830,France,2.0,Science
48459,Q108718227,1880,Nordic countries,0.0,Written work
48460,Q2852466,1860,France,4.0,Science
48461,Q63412994,1810,France,0.0,Music
48463,Q39078932,1820,United Kingdom,0.0,Work of art
48465,Q97128561,1850,France,0.0,Work of art
48466,Q110213939,1850,France,0.0,Work of art
48467,Q446900,1850,France,0.0,Science
48468,Q6221392,1880,United Kingdom,0.0,Architecture
48469,Q16063392,1860,United Kingdom,4.0,Work of art
48470,Q3666434,1850,United Kingdom,0.0,Architecture
48471,Q518413,1840,France,1.0,Written work
48472,Q7476553,1880,Low countries,0.0,Architecture
48473,Q98923954,1830,Italy,0.0,Written work
48474,Q19258736,1840,Eastern Europe,0.0,Science
48475,Q21462756,1880,United Kingdom,1.0,Work of art
48476,Q4945138,1880,United Kingdom,0.0,Written work
48477,Q3407757,1830,France,4.0,Work of art
48478,Q3036587,1850,France,0.0,Science
48480,Q18559899,1820,United Kingdom,0.0,Music
48481,Q2840025,1880,Low countries,2.0,Sculpture
48482,Q3588757,1870,France,0.0,Work of art
48483,Q4514819,1810,Eastern Europe,0.0,Work of art
48485,Q3579894,1850,France,0.0,Science
48486,Q98531,1820,Eastern Europe,4.0,Science
48487,Q3417327,1830,Italy,0.0,Work of art
48488,Q1121602,1880,Eastern Europe,0.0,Science
48489,Q3762359,1880,Italy,0.0,Music
48492,Q2978590,1840,Eastern Europe,0.0,Science
48493,Q2978590,1840,Eastern Europe,0.0,Written work
48494,Q352777,1830,Nordic countries,0.0,Science
48495,Q352777,1830,Nordic countries,0.0,Written work
48497,Q52154921,1860,France,0.0,Work of art
48498,Q21782628,1870,Low countries,2.0,Work of art
48499,Q98928624,1880,France,0.0,Written work
48500,Q3271794,1860,Low countries,0.0,Written work
48501,Q52155138,1870,Nordic countries,0.0,Work of art
48502,Q29049357,1850,Italy,0.0,Work of art
48503,Q29049357,1850,Italy,0.0,Sculpture
48504,Q5929243,1840,Nordic countries,0.0,Work of art
48505,Q5728019,1820,United Kingdom,0.0,Work of art
48506,Q33026696,1860,France,0.0,Written work
48507,Q5679,1820,Eastern Europe,148.0,Theater
48508,Q5679,1820,Eastern Europe,148.0,Written work
48510,Q18529218,1830,United Kingdom,0.0,Written work
48511,Q340235,1870,France,4.0,Written work
48512,Q4427401,1850,Eastern Europe,0.0,Music
48513,Q12792619,1880,Eastern Europe,0.0,Music
48515,Q6982302,1870,Eastern Europe,2.0,Work of art
48516,Q96016290,1850,United Kingdom,0.0,Science
48517,Q95165714,1860,Eastern Europe,0.0,Written work
48518,Q1351700,1840,Low countries,1.0,Science
48519,Q29168293,1840,France,0.0,Science
48520,Q3046803,1840,United Kingdom,8.0,Written work
48521,Q4772893,1810,Italy,0.0,Written work
48522,Q26196588,1870,Italy,0.0,Music
48523,Q18671056,1840,United Kingdom,0.0,Science
48524,Q95147638,1860,Eastern Europe,0.0,Work of art
48525,Q95147638,1860,Eastern Europe,0.0,Science
48526,Q16737250,1840,United Kingdom,1.0,Science
48527,Q21645677,1840,Low countries,1.0,Work of art
48528,Q16481693,1860,Low countries,4.0,Work of art
48530,Q794734,1830,Nordic countries,0.0,Science
48531,Q3920084,1860,Eastern Europe,0.0,Written work
48532,Q16535287,1840,France,1.0,Work of art
48533,Q21612711,1860,United Kingdom,0.0,Science
48534,Q52149472,1830,Low countries,0.0,Work of art
48536,Q17426584,1810,Eastern Europe,0.0,Written work
48537,Q5238958,1840,United Kingdom,0.0,Written work
48538,Q43140410,1850,Low countries,0.0,Work of art
48540,Q1884616,1840,Nordic countries,2.0,Science
48542,Q1399837,1880,United Kingdom,26.0,Work of art
48543,Q21459985,1830,United Kingdom,1.0,Work of art
48544,Q21283426,1870,Nordic countries,0.0,Music
48547,Q26766738,1850,France,0.0,Work of art
48548,Q469134,1830,Italy,14.0,Work of art
48549,Q469134,1830,Italy,14.0,Written work
48550,Q1673513,1820,Italy,0.0,Written work
48552,Q4758897,1870,United Kingdom,1.0,Written work
48553,Q5564505,1840,Low countries,0.0,Written work
48555,Q97137178,1830,France,0.0,Work of art
48557,Q1349404,1870,United Kingdom,2.0,Science
48559,Q635972,1810,France,4.0,Science
48560,Q8019419,1870,France,1.0,Science
48561,Q21570411,1820,United Kingdom,0.0,Sculpture
48562,Q3340307,1830,France,0.0,Written work
48563,Q3766608,1840,Italy,0.0,Music
48565,Q2915480,1810,United Kingdom,0.0,Music
48568,Q5236289,1810,United Kingdom,0.0,Architecture
48569,Q4421529,1840,Eastern Europe,0.0,Written work
48570,Q28062614,1860,France,0.0,Music
48571,Q3557301,1850,France,0.0,Architecture
48572,Q84561645,1850,Eastern Europe,0.0,Sculpture
48573,Q5497338,1860,United Kingdom,0.0,Architecture
48574,Q3084719,1850,France,0.0,Work of art
48575,Q55959143,1880,Eastern Europe,0.0,Science
48576,Q19712754,1840,United Kingdom,0.0,Work of art
48577,Q19712754,1840,United Kingdom,0.0,Sculpture
48578,Q51884805,1860,Italy,0.0,Science
48579,Q5937049,1860,France,0.0,Science
48580,Q109292414,1830,Low countries,0.0,Sculpture
48581,Q3219525,1820,Low countries,0.0,Music
48582,Q21044765,1850,France,0.0,Music
48583,Q100279204,1820,Eastern Europe,0.0,Written work
48584,Q4396937,1850,France,1.0,Science
48585,Q962836,1880,France,0.0,Science
48586,Q105711933,1810,Low countries,0.0,Sculpture
48587,Q111521481,1860,Italy,0.0,Work of art
48588,Q9157363,1860,Eastern Europe,0.0,Written work
48589,Q49761474,1840,Low countries,1.0,Work of art
48591,Q28500350,1860,Eastern Europe,0.0,Science
48592,Q26161458,1830,France,0.0,Theater
48593,Q15244137,1870,France,1.0,Work of art
48594,Q5730819,1880,France,2.0,Science
48596,Q102313205,1840,Low countries,0.0,Science
48597,Q52154931,1860,Low countries,0.0,Work of art
48598,Q12310843,1820,Nordic countries,14.0,Work of art
48599,Q11717844,1850,Eastern Europe,0.0,Work of art
48600,Q46998445,1840,Low countries,1.0,Work of art
48601,Q3801922,1830,Italy,0.0,Architecture
48602,Q29422227,1830,Low countries,1.0,Work of art
48603,Q52149744,1850,United Kingdom,0.0,Sculpture
48604,Q8019370,1840,United Kingdom,0.0,Science
48606,Q22978874,1840,United Kingdom,0.0,Architecture
48607,Q27903933,1860,Low countries,0.0,Music
48609,Q4070147,1830,Eastern Europe,0.0,Work of art
48610,Q1278328,1840,Italy,1.0,Science
48612,Q4799739,1860,United Kingdom,0.0,Written work
48613,Q101495940,1820,Italy,0.0,Sculpture
48614,Q4097426,1880,Eastern Europe,1.0,Work of art
48615,Q4097426,1880,Eastern Europe,1.0,Architecture
48616,Q12315879,1830,Nordic countries,0.0,Written work
48617,Q5707274,1820,Nordic countries,0.0,Written work
48618,Q19910674,1820,Eastern Europe,0.0,Science
48619,Q4992397,1870,Nordic countries,47.0,Sculpture
48620,Q323650,1810,France,1.0,Science
48622,Q868839,1840,Eastern Europe,1.0,Theater
48623,Q868839,1840,Eastern Europe,1.0,Written work
48626,Q2979738,1870,France,0.0,Sculpture
48627,Q108426288,1860,France,0.0,Work of art
48628,Q217574,1830,Eastern Europe,0.0,Written work
48629,Q15407039,1820,France,1.0,Work of art
48630,Q1128894,1860,Eastern Europe,0.0,Written work
48631,Q512948,1810,Low countries,52.0,Work of art
48633,Q342730,1880,Italy,0.0,Written work
48634,Q95673741,1870,Eastern Europe,0.0,Written work
48636,Q2934050,1830,France,5.0,Work of art
48637,Q129406,1840,United Kingdom,9.0,Music
48638,Q129406,1840,United Kingdom,9.0,Written work
48639,Q41305490,1830,Low countries,0.0,Work of art
48641,Q96461689,1860,Low countries,0.0,Work of art
48643,Q1338457,1820,Italy,0.0,Written work
48645,Q18636950,1870,France,0.0,Work of art
48646,Q26736115,1840,Eastern Europe,2.0,Theater
48647,Q26736115,1840,Eastern Europe,2.0,Written work
48649,Q1707575,1820,Eastern Europe,0.0,Music
48650,Q16719950,1840,Nordic countries,0.0,Science
48651,Q88862460,1820,France,0.0,Work of art
48652,Q1125568,1830,Italy,0.0,Science
48654,Q95335979,1820,Eastern Europe,0.0,Science
48655,Q10967193,1860,Nordic countries,2.0,Music
48656,Q55227335,1870,Italy,0.0,Sculpture
48657,Q28555367,1880,France,0.0,Music
48658,Q6145762,1870,Eastern Europe,0.0,Science
48660,Q3920282,1850,France,1.0,Written work
48661,Q3606736,1830,Italy,0.0,Work of art
48662,Q21460098,1850,France,1.0,Work of art
48663,Q18527434,1830,United Kingdom,0.0,Written work
48664,Q52149606,1840,Nordic countries,0.0,Work of art
48665,Q62599498,1860,Eastern Europe,0.0,Work of art
48666,Q97129149,1830,France,1.0,Work of art
48667,Q7789765,1850,United Kingdom,6.0,Work of art
48668,Q95258182,1860,Low countries,0.0,Science
48669,Q10307747,1870,Nordic countries,0.0,Science
48670,Q16158848,1840,Nordic countries,0.0,Written work
48671,Q106379571,1850,France,0.0,Work of art
48672,Q38409133,1840,France,0.0,Science
48673,Q18783587,1850,United Kingdom,0.0,Architecture
48674,Q6058440,1810,United Kingdom,0.0,Written work
48675,Q59526047,1860,France,0.0,Written work
48676,Q6680571,1870,Nordic countries,0.0,Music
48679,Q26239926,1870,Nordic countries,0.0,Work of art
48680,Q4523939,1860,Eastern Europe,4.0,Work of art
48681,Q81623878,1840,Nordic countries,0.0,Written work
48682,Q3168875,1840,France,0.0,Architecture
48683,Q41267028,1860,Low countries,0.0,Work of art
48685,Q41267028,1860,Low countries,0.0,Sculpture
48686,Q4496549,1820,Eastern Europe,0.0,Science
48687,Q4362346,1830,Eastern Europe,9.0,Work of art
48688,Q16268532,1820,Italy,0.0,Science
48689,Q110081035,1850,Italy,0.0,Sculpture
48690,Q110081035,1850,Italy,0.0,Work of art
48691,Q1701904,1870,United Kingdom,0.0,Architecture
48692,Q21994765,1840,France,1.0,Written work
48693,Q633463,1820,United Kingdom,6.0,Architecture
48694,Q6279912,1810,Eastern Europe,0.0,Science
48695,Q6279912,1810,Eastern Europe,0.0,Written work
48696,Q662338,1840,United Kingdom,65.0,Science
48698,Q4974772,1830,Nordic countries,0.0,Music
48700,Q18672161,1820,United Kingdom,0.0,Written work
48701,Q1251266,1870,France,0.0,Science
48702,Q3605179,1880,Italy,0.0,Science
48703,Q3984273,1820,Italy,0.0,Written work
48705,Q29024398,1840,Nordic countries,0.0,Work of art
48706,Q97707881,1860,Italy,0.0,Work of art
48707,Q4181876,1850,France,0.0,Written work
48708,Q433397,1840,United Kingdom,0.0,Theater
48710,Q3595563,1860,Eastern Europe,14.0,Work of art
48712,Q4227111,1810,Eastern Europe,2.0,Written work
48713,Q2063355,1860,France,0.0,Music
48714,Q3437118,1840,Nordic countries,0.0,Architecture
48715,Q5718944,1840,Italy,0.0,Work of art
48716,Q5361418,1840,Low countries,6.0,Work of art
48717,Q25802919,1830,United Kingdom,1.0,Science
48718,Q11736366,1860,Eastern Europe,0.0,Theater
48719,Q4236875,1860,France,0.0,Music
48720,Q52148379,1860,France,0.0,Work of art
48722,Q52148379,1860,France,0.0,Sculpture
48723,Q365656,1850,France,47.0,Work of art
48724,Q3557510,1860,Low countries,0.0,Sculpture
48725,Q12768343,1840,Eastern Europe,0.0,Written work
48726,Q55900615,1840,Italy,0.0,Science
48728,Q2369193,1870,France,1.0,Written work
48729,Q24039059,1870,Low countries,0.0,Music
48730,Q12791856,1870,Italy,0.0,Work of art
48731,Q42395184,1870,Italy,0.0,Sculpture
48732,Q54986034,1840,France,1.0,Written work
48734,Q95236233,1860,Italy,0.0,Science
48735,Q4127270,1810,Nordic countries,0.0,Science
48736,Q15821264,1820,Low countries,0.0,Written work
48737,Q1285649,1850,France,0.0,Science
48738,Q1959495,1820,Nordic countries,0.0,Written work
48740,Q30084795,1820,Low countries,0.0,Work of art
48742,Q3207595,1860,Eastern Europe,1.0,Written work
48743,Q18011973,1850,United Kingdom,10.0,Written work
48744,Q55072832,1880,Eastern Europe,0.0,Architecture
48745,Q55072832,1880,Eastern Europe,0.0,Science
48746,Q11860814,1870,Nordic countries,0.0,Science
48747,Q98690,1810,Eastern Europe,1.0,Science
48748,Q17078637,1850,Eastern Europe,0.0,Work of art
48749,Q1389678,1840,United Kingdom,0.0,Science
48750,Q16858069,1830,France,0.0,Science
48751,Q4678639,1820,United Kingdom,0.0,Science
48752,Q766431,1850,France,6.0,Science
48754,Q41265416,1820,Low countries,0.0,Work of art
48755,Q777821,1860,Eastern Europe,3.0,Work of art
48756,Q106644322,1830,Low countries,0.0,Work of art
48757,Q62123955,1810,United Kingdom,1.0,Work of art
48759,Q3190398,1830,France,0.0,Sculpture
48760,Q6144229,1820,United Kingdom,0.0,Science
48761,Q6005334,1860,Nordic countries,0.0,Science
48762,Q1721972,1840,Eastern Europe,0.0,Science
48763,Q1721972,1840,Eastern Europe,0.0,Written work
48764,Q94990741,1810,Italy,0.0,Theater
48765,Q94990741,1810,Italy,0.0,Written work
48766,Q3568446,1870,France,0.0,Architecture
48767,Q61198026,1870,Eastern Europe,0.0,Written work
48770,Q764430,1860,Italy,1.0,Work of art
48771,Q1178347,1840,Eastern Europe,0.0,Written work
48772,Q2704846,1840,Low countries,0.0,Music
48773,Q2704846,1840,Low countries,0.0,Written work
48774,Q673256,1820,Italy,64.0,Science
48775,Q99600383,1870,United Kingdom,0.0,Work of art
48776,Q110777008,1820,Eastern Europe,0.0,Science
48777,Q2256808,1860,Italy,2.0,Work of art
48778,Q3920418,1840,Eastern Europe,0.0,Written work
48780,Q1349394,1850,United Kingdom,3.0,Science
48783,Q56706526,1870,Italy,0.0,Work of art
48784,Q95393781,1850,Eastern Europe,0.0,Written work
48785,Q16321325,1850,France,0.0,Architecture
48786,Q106452631,1860,United Kingdom,0.0,Work of art
48787,Q344070,1840,Italy,1.0,Work of art
48788,Q95465070,1860,Eastern Europe,0.0,Music
48789,Q269879,1840,United Kingdom,1.0,Written work
48790,Q448799,1820,Eastern Europe,3.0,Theater
48791,Q448799,1820,Eastern Europe,3.0,Written work
48793,Q16132185,1830,Eastern Europe,1.0,Written work
48794,Q21464430,1830,Low countries,1.0,Work of art
48795,Q964103,1880,Eastern Europe,0.0,Music
48798,Q982058,1830,France,27.0,Theater
48799,Q982058,1830,France,27.0,Written work
48800,Q15969800,1850,France,0.0,Theater
48801,Q110963179,1830,France,0.0,Architecture
48802,Q94922672,1810,Eastern Europe,0.0,Written work
48803,Q24548081,1870,Low countries,0.0,Music
48804,Q10294911,1830,United Kingdom,94.0,Work of art
48805,Q981883,1880,United Kingdom,2.0,Written work
48806,Q55681784,1860,Eastern Europe,0.0,Science
48807,Q67145309,1830,France,0.0,Architecture
48808,Q2183492,1860,Low countries,10.0,Work of art
48810,Q16860852,1810,Low countries,0.0,Work of art
48811,Q5726889,1830,United Kingdom,6.0,Work of art
48812,Q110677832,1850,France,1.0,Work of art
48814,Q8040199,1880,United Kingdom,0.0,Science
48815,Q594480,1860,France,0.0,Sculpture
48816,Q14705171,1860,Eastern Europe,0.0,Work of art
48817,Q12028598,1850,Eastern Europe,0.0,Music
48818,Q22674420,1880,France,0.0,Work of art
48819,Q58334386,1820,Low countries,0.0,Written work
48820,Q12323836,1850,Nordic countries,2.0,Work of art
48821,Q723338,1830,France,0.0,Theater
48822,Q988329,1840,United Kingdom,0.0,Written work
48823,Q3064843,1870,France,2.0,Work of art
48825,Q4111056,1860,Eastern Europe,0.0,Science
48826,Q21464517,1830,United Kingdom,0.0,Work of art
48827,Q2959456,1830,France,0.0,Science
48828,Q2841015,1870,France,0.0,Sculpture
48829,Q3265329,1880,France,8.0,Work of art
48830,Q145143,1860,Eastern Europe,1.0,Written work
48831,Q793620,1840,Eastern Europe,15.0,Written work
48832,Q11719309,1850,France,0.0,Work of art
48833,Q3364674,1870,Nordic countries,0.0,Architecture
48834,Q497429,1820,United Kingdom,0.0,Science
48835,Q12631234,1810,Eastern Europe,0.0,Music
48836,Q75135645,1880,France,0.0,Work of art
48838,Q3340463,1820,France,1.0,Science
48839,Q3263611,1860,France,0.0,Written work
48840,Q20478102,1820,Eastern Europe,0.0,Work of art
48841,Q80788441,1860,Italy,0.0,Written work
48842,Q21463001,1880,United Kingdom,0.0,Work of art
48843,Q15971926,1880,France,0.0,Work of art
48845,Q18527012,1840,United Kingdom,0.0,Science
48846,Q3771277,1840,Italy,0.0,Architecture
48847,Q180332,1860,Nordic countries,0.0,Science
48848,Q180332,1860,Nordic countries,0.0,Written work
48849,Q16760886,1850,Nordic countries,0.0,Written work
48850,Q97609168,1860,France,0.0,Work of art
48851,Q97286,1870,Low countries,0.0,Work of art
48852,Q17426468,1870,Eastern Europe,0.0,Music
48853,Q6132845,1850,United Kingdom,5.0,Work of art
48854,Q38120567,1860,France,2.0,Work of art
48855,Q4101013,1880,Eastern Europe,0.0,Architecture
48856,Q42405609,1860,Italy,0.0,Work of art
48857,Q12314669,1880,Nordic countries,0.0,Music
48858,Q26868865,1860,Eastern Europe,0.0,Music
48859,Q28588179,1850,France,0.0,Architecture
48860,Q21191324,1880,Nordic countries,2.0,Work of art
48861,Q41277887,1860,Low countries,0.0,Work of art
48863,Q64685714,1850,United Kingdom,0.0,Written work
48864,Q21166861,1830,United Kingdom,0.0,Science
48865,Q3369864,1840,Nordic countries,0.0,Science
48866,Q55672421,1840,France,0.0,Science
48867,Q2095814,1840,United Kingdom,96.0,Science
48868,Q30611376,1870,Eastern Europe,0.0,Written work
48869,Q65661091,1850,Nordic countries,0.0,Written work
48870,Q3085148,1840,France,3.0,Work of art
48871,Q23829672,1840,Italy,0.0,Work of art
48872,Q53499620,1860,United Kingdom,0.0,Work of art
48874,Q27670337,1840,France,0.0,Work of art
48875,Q350408,1840,Nordic countries,4.0,Written work
48876,Q56402444,1860,France,0.0,Music
48877,Q12789909,1860,Italy,0.0,Sculpture
48878,Q3179432,1840,France,0.0,Sculpture
48879,Q96284650,1870,France,0.0,Music
48881,Q1739652,1880,Nordic countries,1.0,Work of art
48882,Q21455534,1880,United Kingdom,1.0,Work of art
