,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
148,1497,Central Europe,9.016768934492072,241.8307491324437,183.9074338948718,306.876599177964,15.799999999999999,15.0,1.7474478562608584,20.346303046029977,26.75509015248033,33.95190185295003,re_central_europe,918
149,1498,Central Europe,9.03030952826473,260.67230402658305,198.35153632421714,330.66523038251216,17.2,15.0,1.901012392349497,21.92716027892517,28.816909441830894,36.55481676828535,re_central_europe,931
150,1499,Central Europe,9.043850122037389,279.51385892072244,212.7956387535625,354.45386158706026,18.6,15.0,2.054576928438135,23.508017511820363,30.878728731181457,39.15773168362067,re_central_europe,932
151,1500,Central Europe,9.057390715810048,298.3554138148618,227.23974118290784,378.2424927916084,20.0,15.0,2.2081414645267734,25.088874744715554,32.94054802053202,41.76064659895599,re_central_europe,944
152,1501,Central Europe,9.070728152454178,283.70545665991665,216.19493525806428,359.53052961943325,19.1,15.1,2.1070126750771005,23.850737647272055,31.298758736163144,39.66409174438597,re_central_europe,952
153,1502,Central Europe,9.084065589098309,269.0554995049716,205.1501293332207,340.81856644725804,18.2,15.2,2.0058838856274277,22.61260054982856,29.65696945179427,37.567536889815955,re_central_europe,960
154,1503,Central Europe,9.09740302574244,254.40554235002645,194.10532340837713,322.1066032750829,17.3,15.3,1.9047550961777546,21.37446345238506,28.015180167425395,35.47098203524593,re_central_europe,948
155,1504,Central Europe,9.11074046238657,239.75558519508132,183.06051748353357,303.39464010290766,16.4,15.4,1.8036263067280816,20.136326354941566,26.373390883056523,33.374427180675916,re_central_europe,929
156,1505,Central Europe,9.124077899030699,225.10562804013622,172.01571155869,284.6826769307325,15.5,15.5,1.7024975172784087,18.898189257498068,24.731601598687647,31.2778723261059,re_central_europe,931
157,1506,Central Europe,9.137415335674829,210.45567088519113,160.97090563384643,265.9707137585573,14.6,15.6,1.6013687278287358,17.66005216005457,23.08981231431877,29.18131747153588,re_central_europe,932
158,1507,Central Europe,9.15075277231896,195.805713730246,149.92609970900287,247.25875058638212,13.7,15.7,1.500239938379063,16.42191506261107,21.448023029949894,27.08476261696586,re_central_europe,936
159,1508,Central Europe,9.16409020896309,181.1557565753009,138.8812937841593,228.54678741420693,12.8,15.8,1.39911114892939,15.183777965167575,19.80623374558102,24.988207762395845,re_central_europe,937
160,1509,Central Europe,9.17742764560722,166.5057994203558,127.83648785931572,209.83482424203174,11.9,15.9,1.2979823594797169,13.945640867724078,18.16444446121215,22.89165290782583,re_central_europe,942
161,1510,Central Europe,9.190765082251351,151.85584226541067,116.79168193447217,191.12286106985655,11.0,16.0,1.196853570030044,12.707503770280582,16.522655176843273,20.79509805325581,re_central_europe,948
162,1511,Central Europe,9.204045275277366,213.97919085971267,164.85948708324554,269.00020681809167,14.4,16.0,1.5598161088335856,17.844920274237538,23.162166048721062,29.11821974347997,re_central_europe,952
163,1512,Central Europe,9.21732546830338,276.1025394540147,212.92729223201894,346.8775525663268,17.8,16.0,1.9227786476371271,22.982336778194494,29.80167692059885,37.441341433704125,re_central_europe,952
164,1513,Central Europe,9.230605661329397,338.2258880483167,260.99509738079234,424.7548983145619,21.2,16.0,2.285741186440669,28.11975328215145,36.44118779247664,45.76446312392829,re_central_europe,953
165,1514,Central Europe,9.243885854355412,400.3492366426187,309.0629025295657,502.632244062797,24.6,16.0,2.6487037252442103,33.257169786108406,43.08069866435443,54.08758481415245,re_central_europe,971
166,1515,Central Europe,9.257166047381427,462.4725852369207,357.13070767833904,580.5095898110321,28.0,16.0,3.0116662640477516,38.39458629006536,49.72020953623222,62.410706504376606,re_central_europe,972
167,1516,Central Europe,9.270446240407441,524.5959338312227,405.1985128271125,658.3869355592673,31.4,16.0,3.3746288028512934,43.53200279402232,56.35972040811001,70.73382819460076,re_central_europe,974
168,1517,Central Europe,9.283726433433456,586.7192824255246,453.26631797588584,736.2642813075023,34.8,16.0,3.7375913416548348,48.669419297979275,62.9992312799878,79.05694988482493,re_central_europe,976
169,1518,Central Europe,9.297006626459472,648.8426310198267,501.3341231246592,814.1416270557374,38.2,16.0,4.100553880458376,53.80683580193623,69.63874215186559,87.38007157504909,re_central_europe,976
170,1519,Central Europe,9.310286819485487,710.9659796141286,549.4019282734326,892.0189728039726,41.599999999999994,16.0,4.463516419261918,58.94425230589319,76.27825302374337,95.70319326527324,re_central_europe,976
171,1520,Central Europe,9.323567012511502,773.0893282084306,597.469733422206,969.8963185522076,45.0,16.0,4.82647895806546,64.08166880985014,82.91776389562116,104.02631495549741,re_central_europe,983
172,1521,Central Europe,9.337005083694669,741.0501342547974,572.9510046366939,929.3348557085483,43.1,16.0,4.6187321376061625,61.39822589472476,79.41241054270716,99.58990051423787,re_central_europe,982
173,1522,Central Europe,9.350443154877834,709.0109403011642,548.4322758511819,888.7733928648888,41.2,16.0,4.410985317146865,58.71478297959938,75.90705718979318,95.15348607297832,re_central_europe,982
174,1523,Central Europe,9.363881226061,676.9717463475308,523.9135470656698,848.2119300212294,39.3,16.0,4.203238496687568,56.031340064473994,72.40170383687918,90.71707163171878,re_central_europe,980
175,1524,Central Europe,9.377319297244167,644.9325523938976,499.3948182801577,807.65046717757,37.4,16.0,3.995491676228271,53.347897149348604,68.8963504839652,86.28065719045924,re_central_europe,979
176,1525,Central Europe,9.390757368427334,612.8933584402644,474.87608949464567,767.0890043339107,35.5,16.0,3.787744855768974,50.66445423422322,65.3909971310512,81.84424274919971,re_central_europe,976
177,1526,Central Europe,9.404195439610499,580.8541644866311,450.3573607091336,726.5275414902512,33.6,16.0,3.5799980353096763,47.98101131909784,61.8856437781372,77.40782830794016,re_central_europe,969
178,1527,Central Europe,9.417633510793666,548.8149705329979,425.8386319236215,685.9660786465918,31.700000000000003,16.0,3.372251214850379,45.29756840397245,58.38029042522321,72.97141386668062,re_central_europe,968
179,1528,Central Europe,9.431071581976832,516.7757765793647,401.31990313810945,645.4046158029324,29.8,16.0,3.164504394391082,42.614125488847066,54.874937072309216,68.53499942542108,re_central_europe,969
180,1529,Central Europe,9.444509653159997,484.7365826257314,376.8011743525974,604.8431529592731,27.900000000000002,16.0,2.956757573931785,39.93068257372168,51.36958371939522,64.09858498416153,re_central_europe,969
181,1530,Central Europe,9.457947724343164,452.6973886720981,352.28244556708535,564.2816901156136,26.0,16.0,2.7490107534724877,37.2472396585963,47.86423036648123,59.66217054290199,re_central_europe,961
182,1531,Central Europe,9.471789525454959,571.8147060746419,445.69804835705827,712.1639248452262,31.5,16.0,3.3181792168745123,46.927991358520046,60.20794396711234,74.9863470994131,re_central_europe,956
183,1532,Central Europe,9.485631326566756,690.9320234771858,539.1136511470312,860.0461595748388,37.0,16.0,3.887347680276537,56.60874305844379,72.55165756774346,90.3105236559242,re_central_europe,948
184,1533,Central Europe,9.49947312767855,810.0493408797296,632.5292539370041,1007.9283943044516,42.5,16.0,4.456516143678561,66.28949475836754,84.89537116837457,105.6347002124353,re_central_europe,945
185,1534,Central Europe,9.513314928790347,929.1666582822734,725.9448567269769,1155.8106290340643,48.0,16.0,5.025684607080587,75.97024645829129,97.23908476900569,120.95887676894641,re_central_europe,942
186,1535,Central Europe,9.527156729902142,1048.283975684817,819.36045951695,1303.6928637636768,53.5,16.0,5.5948530704826105,85.65099815821503,109.5827983696368,136.2830533254575,re_central_europe,939
187,1536,Central Europe,9.540998531013937,1167.401293087361,912.7760623069228,1451.5750984932895,59.0,16.0,6.164021533884636,95.33174985813878,121.92651197026791,151.60722988196864,re_central_europe,950
188,1537,Central Europe,9.554840332125734,1286.5186104899049,1006.1916650968957,1599.457333222902,64.5,16.0,6.73318999728666,105.01250155806252,134.27022557089902,166.9314064384797,re_central_europe,963
189,1538,Central Europe,9.568682133237528,1405.6359278924488,1099.6072678868686,1747.3395679525147,70.0,16.0,7.302358460688685,114.69325325798627,146.61393917153015,182.25558299499085,re_central_europe,969
190,1539,Central Europe,9.582523934349325,1524.7532452949927,1193.0228706768416,1895.2218026821274,75.5,16.0,7.871526924090709,124.37400495791002,158.95765277216125,197.57975955150192,re_central_europe,971
191,1540,Central Europe,9.59636573546112,1643.8705626975363,1286.4384734668145,2043.10403741174,81.0,16.0,8.440695387492735,134.05475665783376,171.30136637279236,212.90393610801306,re_central_europe,982
192,1541,Central Europe,9.610875910719205,1512.156656929908,1183.4789928729524,1879.0855730944963,75.1,16.0,7.822464512445885,123.28588238545933,157.5252573029441,195.74966875061148,re_central_europe,995
193,1542,Central Europe,9.625386085977288,1380.4427511622798,1080.5195122790903,1715.0671087772525,69.2,16.0,7.204233637399034,112.5170081130849,143.74914823309584,178.5954013932099,re_central_europe,1007
194,1543,Central Europe,9.639896261235371,1248.7288453946514,977.5600316852283,1551.048644460009,63.3,16.0,6.586002762352185,101.74813384071048,129.9730391632476,161.44113403580835,re_central_europe,1027
195,1544,Central Europe,9.654406436493456,1117.014939627023,874.6005510913662,1387.0301801427654,57.4,16.0,5.967771887305334,90.97925956833605,116.19693009339933,144.28686667840677,re_central_europe,1041
196,1545,Central Europe,9.668916611751541,985.3010338593947,771.6410704975042,1223.0117158255216,51.5,16.0,5.349541012258484,80.21038529596161,102.42082102355107,127.13259932100519,re_central_europe,1054
197,1546,Central Europe,9.683426787009624,853.5871280917664,668.6815899036421,1058.993251508278,45.599999999999994,16.0,4.731310137211635,69.4415110235872,88.64471195370282,109.97833196360362,re_central_europe,1063
198,1547,Central Europe,9.697936962267708,721.8732223241382,565.7221093097801,894.9747871910342,39.699999999999996,16.0,4.113079262164784,58.672636751212764,74.86860288385456,92.82406460620206,re_central_europe,1057
199,1548,Central Europe,9.712447137525793,590.1593165565098,462.762628715918,730.9563228737907,33.8,16.0,3.4948483871179343,47.90376247883833,61.0924938140063,75.66979724880048,re_central_europe,1049
200,1549,Central Europe,9.726957312783878,458.4454107888814,359.803148122056,566.9378585565471,27.9,16.0,2.8766175120710846,37.1348882064639,47.31638474415804,58.5155298913989,re_central_europe,1049
201,1550,Central Europe,9.74146748804196,326.73150502125327,256.84366752819403,402.9193942393032,22.0,16.0,2.2583866370242345,26.366013934089484,33.54027567430977,41.36126253399735,re_central_europe,1041
202,1551,Central Europe,9.756929980870597,472.9586862250929,372.9057022483584,582.002558017866,28.7,16.0,2.931892848609679,38.05288442329004,48.264124118907915,59.392987385194154,re_central_europe,1038
203,1552,Central Europe,9.772392473699231,619.1858674289325,488.9677369685228,761.0857217964287,35.4,16.0,3.605399060195123,49.739754912490596,62.987972563506055,77.42471223639096,re_central_europe,1042
204,1553,Central Europe,9.787854966527867,765.4130486327722,605.0297716886871,940.1688855749916,42.1,16.0,4.278905271780568,61.42662540169114,77.7118210081042,95.45643708758777,re_central_europe,1044
205,1554,Central Europe,9.803317459356503,911.6402298366118,721.0918064088514,1119.2520493535544,48.8,16.0,4.952411483366012,73.1134958908917,92.43566945270234,113.48816193878457,re_central_europe,1047
206,1555,Central Europe,9.818779952185139,1057.8674110404513,837.1538411290159,1298.3352131321171,55.5,16.0,5.625917694951456,84.80036638009226,107.15951789730049,131.51988678998137,re_central_europe,1052
207,1556,Central Europe,9.834242445013773,1204.094592244291,953.2158758491802,1477.4183769106799,62.2,16.0,6.2994239065369,96.4872368692928,121.88336634189862,149.55161164117817,re_central_europe,1060
208,1557,Central Europe,9.849704937842409,1350.3217734481307,1069.2779105693446,1656.5015406892426,68.9,16.0,6.972930118122344,108.17410735849336,136.60721478649677,167.583336492375,re_central_europe,1078
209,1558,Central Europe,9.865167430671045,1496.5489546519702,1185.339945289509,1835.5847044678053,75.6,16.0,7.646436329707788,119.86097784769392,151.3310632310949,185.6150613435718,re_central_europe,1103
210,1559,Central Europe,9.88062992349968,1642.7761358558098,1301.4019800096735,2014.667868246368,82.30000000000001,16.0,8.319942541293232,131.54784833689448,166.05491167569306,203.6467861947686,re_central_europe,1125
211,1560,Central Europe,9.896092416328315,1789.0033170596494,1417.4640147298376,2193.7510320249307,89.0,16.0,8.993448752878676,143.23471882609502,180.7787601202912,221.6785110459654,re_central_europe,1146
212,1561,Central Europe,9.912787152999366,1754.204757143619,1390.31134319473,2150.808156729069,87.4,16.0,8.819530801998292,140.29883284283008,177.02078891802114,217.0433569902275,re_central_europe,1162
213,1562,Central Europe,9.929481889670415,1719.4061972275883,1363.1586716596225,2107.8652814332077,85.8,16.0,8.645612851117908,137.36294685956517,173.2628177157511,212.40820293448957,re_central_europe,1170
214,1563,Central Europe,9.946176626341465,1684.607637311558,1336.0060001245151,2064.922406137346,84.2,16.0,8.471694900237525,134.42706087630023,169.50484651348108,207.77304887875167,re_central_europe,1172
215,1564,Central Europe,9.962871363012514,1649.8090773955273,1308.8533285894075,2021.9795308414848,82.6,16.0,8.297776949357141,131.4911748930353,165.74687531121103,203.13789482301374,re_central_europe,1175
216,1565,Central Europe,9.979566099683565,1615.010517479497,1281.7006570542999,1979.0366555456233,81.0,16.0,8.123858998476758,128.55528890977035,161.98890410894097,198.50274076727584,re_central_europe,1176
217,1566,Central Europe,9.996260836354615,1580.2119575634665,1254.5479855191925,1936.0937802497617,79.4,16.0,7.949941047596374,125.61940292650543,158.23093290667094,193.8675867115379,re_central_europe,1170
218,1567,Central Europe,10.012955573025664,1545.4133976474359,1227.395313984085,1893.1509049539002,77.8,16.0,7.776023096715989,122.6835169432405,154.47296170440092,189.2324326558,re_central_europe,1168
219,1568,Central Europe,10.029650309696715,1510.6148377314055,1200.2426424489774,1850.2080296580389,76.2,16.0,7.602105145835606,119.74763095997557,150.71499050213086,184.5972786000621,re_central_europe,1170
220,1569,Central Europe,10.046345046367763,1475.8162778153749,1173.0899709138698,1807.2651543621773,74.6,16.0,7.428187194955222,116.81174497671063,146.9570192998608,179.96212454432418,re_central_europe,1175
221,1570,Central Europe,10.063039783038814,1441.0177178993445,1145.9372993787624,1764.3222790663158,73.0,16.0,7.254269244074838,113.8758589934457,143.19904809759078,175.32697048858628,re_central_europe,1181
222,1571,Central Europe,10.081162737092189,1525.740867574182,1214.91648510128,1866.6077628089697,77.0,16.0,7.631898051909589,120.40784450150092,151.21601419947734,185.00145658239867,re_central_europe,1180
223,1572,Central Europe,10.099285691145566,1610.4640172490194,1283.8956708237974,1968.8932465516234,81.0,16.0,8.009526859744339,126.93983000955613,159.2329803013639,194.67594267621106,re_central_europe,1191
