,region_name,decade,score,century
0,Arabian peninsula,540,3,6
1,Arabian peninsula,560,4,6
2,Arabian peninsula,570,1,6
3,Arabian peninsula,580,4,6
4,Arabian peninsula,590,1,6
5,Arabian peninsula,600,3,6
6,Arabian peninsula,610,2,7
7,Arabian peninsula,620,5,7
8,Arabian peninsula,630,4,7
9,Arabian peninsula,640,6,7
10,Arabian peninsula,650,2,7
11,Arabian peninsula,660,4,7
12,Arabian peninsula,680,8,7
13,Arabian peninsula,690,3,7
14,Arabian peninsula,700,2,7
15,Arabian peninsula,710,3,8
16,Arabian peninsula,720,1,8
17,Arabian peninsula,730,1,8
18,Arabian peninsula,740,2,8
19,Arabian peninsula,750,1,8
20,Arabian peninsula,760,2,8
21,Arabian peninsula,780,2,8
22,Arabian peninsula,810,1,9
23,Arabian peninsula,820,1,9
24,Arabian peninsula,840,2,9
25,Arabian peninsula,860,1,9
26,Arabian peninsula,870,1,9
27,Arabian peninsula,880,1,9
28,Arabian peninsula,890,1,9
29,Arabian peninsula,930,2,10
30,Arabian peninsula,940,1,10
31,Arabian peninsula,1020,1,11
32,Arabian peninsula,1080,1,11
33,Arabian peninsula,1140,2,12
34,Arabian peninsula,1160,2,12
35,Arabian peninsula,1250,1,13
36,Arabian peninsula,1280,1,13
37,Arabian peninsula,1300,2,13
38,Arabian peninsula,1320,1,14
39,Arabian peninsula,1330,1,14
40,Arabian peninsula,1350,1,14
41,Arabian peninsula,1360,1,14
42,Arabian peninsula,1400,1,14
43,Arabian peninsula,1410,2,15
44,Arabian peninsula,1420,1,15
45,Arabian peninsula,1440,1,15
46,Arabian peninsula,1460,2,15
47,Arabian peninsula,1470,1,15
48,Arabian peninsula,1480,3,15
49,Arabian peninsula,1500,1,15
50,Arabian peninsula,1510,1,16
51,Arabian peninsula,1520,1,16
52,Arabian peninsula,1530,2,16
53,Arabian peninsula,1550,1,16
54,Arabian peninsula,1580,1,16
55,Arabian peninsula,1600,2,16
56,Arabian peninsula,1640,1,17
57,Arabian peninsula,1650,3,17
58,Arabian peninsula,1660,2,17
59,Arabian peninsula,1670,5,17
60,Arabian peninsula,1690,1,17
61,Arabian peninsula,1700,1,17
62,Arabian peninsula,1710,1,18
63,Arabian peninsula,1730,1,18
64,Arabian peninsula,1760,2,18
65,Arabian peninsula,1770,1,18
66,Arabian peninsula,1780,1,18
67,Arabian peninsula,1790,2,18
68,Arabian peninsula,1800,2,18
69,Arabian peninsula,1810,5,19
70,Arabian peninsula,1820,3,19
71,Arabian peninsula,1830,4,19
72,Arabian peninsula,1840,3,19
73,Arabian peninsula,1850,3,19
74,Arabian peninsula,1860,3,19
75,Arabian peninsula,1870,9,19
76,Arabian peninsula,1880,5,19
77,Arabic world,-360,4,-3
78,Arabic world,-330,1,-3
79,Arabic world,-310,1,-3
80,Arabic world,-300,6,-3
81,Arabic world,-280,1,-2
82,Arabic world,-270,4,-2
83,Arabic world,-260,5,-2
84,Arabic world,-250,1,-2
85,Arabic world,-240,3,-2
86,Arabic world,-230,1,-2
87,Arabic world,-220,2,-2
88,Arabic world,-200,1,-2
89,Arabic world,-170,1,-1
90,Arabic world,-160,2,-1
91,Arabic world,-130,1,-1
92,Arabic world,-120,3,-1
93,Arabic world,-100,2,-1
94,Arabic world,-90,2,0
95,Arabic world,-60,2,0
96,Arabic world,-50,2,0
97,Arabic world,-40,2,0
98,Arabic world,-20,1,0
99,Arabic world,-10,1,0
100,Arabic world,20,1,1
101,Arabic world,40,3,1
102,Arabic world,50,1,1
103,Arabic world,60,1,1
104,Arabic world,70,1,1
105,Arabic world,80,3,1
106,Arabic world,100,4,1
107,Arabic world,140,11,2
108,Arabic world,160,1,2
109,Arabic world,170,1,2
110,Arabic world,200,6,2
111,Arabic world,210,1,3
112,Arabic world,220,2,3
113,Arabic world,240,8,3
114,Arabic world,250,1,3
115,Arabic world,280,5,3
116,Arabic world,290,1,3
117,Arabic world,300,1,3
118,Arabic world,310,1,4
119,Arabic world,320,1,4
120,Arabic world,330,1,4
121,Arabic world,340,5,4
122,Arabic world,350,2,4
123,Arabic world,360,2,4
124,Arabic world,370,1,4
125,Arabic world,380,5,4
126,Arabic world,390,1,4
127,Arabic world,400,8,4
128,Arabic world,420,1,5
129,Arabic world,440,7,5
130,Arabic world,450,1,5
131,Arabic world,470,1,5
132,Arabic world,480,6,5
133,Arabic world,500,1,5
134,Arabic world,540,5,6
135,Arabic world,560,4,6
136,Arabic world,570,1,6
137,Arabic world,580,4,6
138,Arabic world,590,1,6
139,Arabic world,600,4,6
140,Arabic world,610,3,7
141,Arabic world,620,6,7
142,Arabic world,630,7,7
143,Arabic world,640,11,7
144,Arabic world,650,2,7
145,Arabic world,660,5,7
146,Arabic world,680,16,7
147,Arabic world,690,6,7
148,Arabic world,700,9,7
149,Arabic world,710,4,8
150,Arabic world,720,5,8
151,Arabic world,730,6,8
152,Arabic world,740,20,8
153,Arabic world,750,4,8
154,Arabic world,760,9,8
155,Arabic world,770,6,8
156,Arabic world,780,16,8
157,Arabic world,790,6,8
158,Arabic world,800,13,8
159,Arabic world,810,13,9
160,Arabic world,820,10,9
161,Arabic world,830,6,9
162,Arabic world,840,16,9
163,Arabic world,850,8,9
164,Arabic world,860,11,9
165,Arabic world,870,12,9
166,Arabic world,880,9,9
167,Arabic world,890,5,9
168,Arabic world,900,7,9
169,Arabic world,910,5,10
170,Arabic world,920,8,10
171,Arabic world,930,7,10
172,Arabic world,940,15,10
173,Arabic world,950,6,10
174,Arabic world,960,4,10
175,Arabic world,970,5,10
176,Arabic world,980,25,10
177,Arabic world,990,3,10
178,Arabic world,1000,7,10
179,Arabic world,1010,10,11
180,Arabic world,1020,14,11
181,Arabic world,1030,5,11
182,Arabic world,1040,19,11
183,Arabic world,1050,6,11
184,Arabic world,1060,9,11
185,Arabic world,1070,5,11
186,Arabic world,1080,9,11
187,Arabic world,1090,11,11
188,Arabic world,1100,8,11
189,Arabic world,1110,17,12
190,Arabic world,1120,9,12
191,Arabic world,1130,10,12
192,Arabic world,1140,23,12
193,Arabic world,1150,14,12
194,Arabic world,1160,16,12
195,Arabic world,1170,12,12
196,Arabic world,1180,22,12
197,Arabic world,1190,11,12
198,Arabic world,1200,23,12
199,Arabic world,1210,11,13
200,Arabic world,1220,24,13
201,Arabic world,1230,18,13
202,Arabic world,1240,26,13
203,Arabic world,1250,21,13
204,Arabic world,1260,17,13
205,Arabic world,1270,10,13
206,Arabic world,1280,20,13
207,Arabic world,1290,7,13
208,Arabic world,1300,10,13
209,Arabic world,1310,9,14
210,Arabic world,1320,15,14
211,Arabic world,1330,9,14
212,Arabic world,1340,16,14
213,Arabic world,1350,7,14
214,Arabic world,1360,8,14
215,Arabic world,1370,5,14
216,Arabic world,1380,5,14
217,Arabic world,1390,5,14
218,Arabic world,1400,8,14
219,Arabic world,1410,8,15
220,Arabic world,1420,11,15
221,Arabic world,1430,3,15
222,Arabic world,1440,13,15
223,Arabic world,1450,1,15
224,Arabic world,1460,8,15
225,Arabic world,1470,10,15
226,Arabic world,1480,11,15
227,Arabic world,1490,3,15
228,Arabic world,1500,5,15
229,Arabic world,1510,2,16
230,Arabic world,1520,6,16
231,Arabic world,1530,6,16
232,Arabic world,1540,6,16
233,Arabic world,1550,5,16
234,Arabic world,1560,7,16
235,Arabic world,1570,5,16
236,Arabic world,1580,7,16
237,Arabic world,1590,6,16
238,Arabic world,1600,7,16
239,Arabic world,1610,5,17
240,Arabic world,1620,8,17
241,Arabic world,1630,4,17
242,Arabic world,1640,3,17
243,Arabic world,1650,5,17
244,Arabic world,1660,9,17
245,Arabic world,1670,7,17
246,Arabic world,1680,6,17
247,Arabic world,1690,4,17
248,Arabic world,1700,5,17
249,Arabic world,1710,4,18
250,Arabic world,1720,6,18
251,Arabic world,1730,7,18
252,Arabic world,1740,7,18
253,Arabic world,1750,7,18
254,Arabic world,1760,8,18
255,Arabic world,1770,15,18
256,Arabic world,1780,14,18
257,Arabic world,1790,11,18
258,Arabic world,1800,18,18
259,Arabic world,1810,13,19
260,Arabic world,1820,21,19
261,Arabic world,1830,19,19
262,Arabic world,1840,39,19
263,Arabic world,1850,48,19
264,Arabic world,1860,74,19
265,Arabic world,1870,78,19
266,Arabic world,1880,113,19
267,Austria,1340,3,14
268,Austria,1360,2,14
269,Austria,1380,4,14
270,Austria,1390,1,14
271,Austria,1400,4,14
272,Austria,1420,5,15
273,Austria,1440,10,15
274,Austria,1450,2,15
275,Austria,1460,10,15
276,Austria,1470,2,15
277,Austria,1480,22,15
278,Austria,1490,3,15
279,Austria,1500,12,15
280,Austria,1510,8,16
281,Austria,1520,18,16
282,Austria,1530,11,16
283,Austria,1540,25,16
284,Austria,1550,5,16
285,Austria,1560,20,16
286,Austria,1570,12,16
287,Austria,1580,16,16
288,Austria,1590,10,16
289,Austria,1600,18,16
290,Austria,1610,16,17
291,Austria,1620,32,17
292,Austria,1630,12,17
293,Austria,1640,59,17
294,Austria,1650,24,17
295,Austria,1660,42,17
296,Austria,1670,33,17
297,Austria,1680,46,17
298,Austria,1690,64,17
299,Austria,1700,70,17
300,Austria,1710,74,18
301,Austria,1720,77,18
302,Austria,1730,75,18
303,Austria,1740,99,18
304,Austria,1750,90,18
305,Austria,1760,164,18
306,Austria,1770,145,18
307,Austria,1780,222,18
308,Austria,1790,217,18
309,Austria,1800,277,18
310,Austria,1810,252,19
311,Austria,1820,340,19
312,Austria,1830,322,19
313,Austria,1840,623,19
314,Austria,1850,529,19
315,Austria,1860,767,19
316,Austria,1870,663,19
317,Austria,1880,1130,19
318,Balkans,-680,1,-6
319,Balkans,-660,8,-6
320,Balkans,-620,8,-6
321,Balkans,-600,24,-6
322,Balkans,-580,1,-5
323,Balkans,-560,23,-5
324,Balkans,-530,1,-5
325,Balkans,-520,92,-5
326,Balkans,-500,37,-5
327,Balkans,-490,1,-4
328,Balkans,-480,2,-4
329,Balkans,-470,1,-4
330,Balkans,-460,40,-4
331,Balkans,-450,8,-4
332,Balkans,-440,3,-4
333,Balkans,-430,4,-4
334,Balkans,-420,48,-4
335,Balkans,-410,7,-4
336,Balkans,-400,31,-4
337,Balkans,-390,5,-3
338,Balkans,-380,2,-3
339,Balkans,-370,2,-3
340,Balkans,-360,30,-3
341,Balkans,-350,5,-3
342,Balkans,-340,2,-3
343,Balkans,-330,2,-3
344,Balkans,-320,19,-3
345,Balkans,-310,3,-3
346,Balkans,-300,13,-3
347,Balkans,-290,4,-2
348,Balkans,-280,5,-2
349,Balkans,-260,7,-2
350,Balkans,-240,3,-2
351,Balkans,-220,11,-2
352,Balkans,-200,5,-2
353,Balkans,-180,1,-1
354,Balkans,-160,3,-1
355,Balkans,-150,3,-1
356,Balkans,-140,1,-1
357,Balkans,-120,5,-1
358,Balkans,-110,1,-1
359,Balkans,-100,5,-1
360,Balkans,-90,1,0
361,Balkans,-80,2,0
362,Balkans,-60,3,0
363,Balkans,-50,3,0
364,Balkans,-40,1,0
365,Balkans,-20,1,0
366,Balkans,0,1,0
367,Balkans,20,1,1
368,Balkans,30,1,1
369,Balkans,40,2,1
370,Balkans,80,5,1
371,Balkans,100,2,1
372,Balkans,110,1,2
373,Balkans,130,3,2
374,Balkans,140,1,2
375,Balkans,160,1,2
376,Balkans,170,2,2
377,Balkans,180,1,2
378,Balkans,200,1,2
379,Balkans,240,4,3
380,Balkans,340,1,4
381,Balkans,380,1,4
382,Balkans,400,1,4
383,Balkans,440,1,5
384,Balkans,450,1,5
385,Balkans,460,1,5
386,Balkans,480,1,5
387,Balkans,540,5,6
388,Balkans,900,1,9
389,Balkans,940,2,10
390,Balkans,960,2,10
391,Balkans,990,1,10
392,Balkans,1040,1,11
393,Balkans,1080,1,11
394,Balkans,1100,1,11
395,Balkans,1140,2,12
396,Balkans,1160,1,12
397,Balkans,1180,1,12
398,Balkans,1200,1,12
399,Balkans,1210,1,13
400,Balkans,1220,1,13
401,Balkans,1240,3,13
402,Balkans,1250,1,13
403,Balkans,1280,1,13
404,Balkans,1300,1,13
405,Balkans,1320,3,14
406,Balkans,1330,3,14
407,Balkans,1340,4,14
408,Balkans,1360,6,14
409,Balkans,1370,2,14
410,Balkans,1380,4,14
411,Balkans,1390,2,14
412,Balkans,1420,3,15
413,Balkans,1430,1,15
414,Balkans,1440,10,15
415,Balkans,1450,2,15
416,Balkans,1460,7,15
417,Balkans,1470,3,15
418,Balkans,1480,9,15
419,Balkans,1490,8,15
420,Balkans,1500,8,15
421,Balkans,1510,1,16
422,Balkans,1520,7,16
423,Balkans,1530,6,16
424,Balkans,1540,10,16
425,Balkans,1550,7,16
426,Balkans,1560,7,16
427,Balkans,1570,4,16
428,Balkans,1580,12,16
429,Balkans,1590,4,16
430,Balkans,1600,10,16
431,Balkans,1610,2,17
432,Balkans,1620,7,17
433,Balkans,1630,5,17
434,Balkans,1640,12,17
435,Balkans,1650,2,17
436,Balkans,1660,7,17
437,Balkans,1670,2,17
438,Balkans,1680,2,17
439,Balkans,1690,5,17
440,Balkans,1700,10,17
441,Balkans,1710,5,18
442,Balkans,1720,10,18
443,Balkans,1730,8,18
444,Balkans,1740,14,18
445,Balkans,1750,10,18
446,Balkans,1760,13,18
447,Balkans,1770,14,18
448,Balkans,1780,14,18
449,Balkans,1790,24,18
450,Balkans,1800,30,18
451,Balkans,1810,31,19
452,Balkans,1820,53,19
453,Balkans,1830,50,19
454,Balkans,1840,84,19
455,Balkans,1850,96,19
456,Balkans,1860,157,19
457,Balkans,1870,157,19
458,Balkans,1880,251,19
459,Belgium,1120,1,12
460,Belgium,1140,2,12
461,Belgium,1160,3,12
462,Belgium,1170,1,12
463,Belgium,1180,1,12
464,Belgium,1230,1,13
465,Belgium,1240,4,13
466,Belgium,1250,2,13
467,Belgium,1280,2,13
468,Belgium,1290,1,13
469,Belgium,1300,3,13
470,Belgium,1310,1,14
471,Belgium,1320,2,14
472,Belgium,1340,3,14
473,Belgium,1370,3,14
474,Belgium,1380,8,14
475,Belgium,1390,2,14
476,Belgium,1400,3,14
477,Belgium,1410,2,15
478,Belgium,1420,5,15
479,Belgium,1430,3,15
480,Belgium,1440,16,15
481,Belgium,1450,3,15
482,Belgium,1460,16,15
483,Belgium,1470,7,15
484,Belgium,1480,26,15
485,Belgium,1490,6,15
486,Belgium,1500,27,15
487,Belgium,1510,16,16
488,Belgium,1520,43,16
489,Belgium,1530,23,16
490,Belgium,1540,83,16
491,Belgium,1550,33,16
492,Belgium,1560,67,16
493,Belgium,1570,28,16
494,Belgium,1580,68,16
495,Belgium,1590,31,16
496,Belgium,1600,55,16
497,Belgium,1610,60,17
498,Belgium,1620,117,17
499,Belgium,1630,66,17
500,Belgium,1640,108,17
501,Belgium,1650,103,17
502,Belgium,1660,108,17
503,Belgium,1670,56,17
504,Belgium,1680,88,17
505,Belgium,1690,43,17
506,Belgium,1700,66,17
507,Belgium,1710,31,18
508,Belgium,1720,47,18
509,Belgium,1730,32,18
510,Belgium,1740,48,18
511,Belgium,1750,32,18
512,Belgium,1760,56,18
513,Belgium,1770,39,18
514,Belgium,1780,69,18
515,Belgium,1790,69,18
516,Belgium,1800,72,18
517,Belgium,1810,55,19
518,Belgium,1820,116,19
519,Belgium,1830,139,19
520,Belgium,1840,333,19
521,Belgium,1850,351,19
522,Belgium,1860,473,19
523,Belgium,1870,377,19
524,Belgium,1880,522,19
525,British Islands,520,1,6
526,British Islands,540,1,6
527,British Islands,560,3,6
528,British Islands,570,2,6
529,British Islands,600,1,6
530,British Islands,640,2,7
531,British Islands,660,2,7
532,British Islands,670,2,7
533,British Islands,680,2,7
534,British Islands,710,1,8
535,British Islands,740,2,8
536,British Islands,780,1,8
537,British Islands,830,1,9
538,British Islands,860,1,9
539,British Islands,880,2,9
540,British Islands,910,1,10
541,British Islands,920,1,10
542,British Islands,940,1,10
543,British Islands,980,1,10
544,British Islands,990,1,10
545,British Islands,1000,1,10
546,British Islands,1040,3,11
547,British Islands,1050,1,11
548,British Islands,1060,1,11
549,British Islands,1070,1,11
550,British Islands,1080,5,11
551,British Islands,1100,4,11
552,British Islands,1110,1,12
553,British Islands,1120,3,12
554,British Islands,1130,1,12
555,British Islands,1140,18,12
556,British Islands,1150,1,12
557,British Islands,1160,9,12
558,British Islands,1170,3,12
559,British Islands,1180,17,12
560,British Islands,1190,2,12
561,British Islands,1200,8,12
562,British Islands,1210,4,13
563,British Islands,1220,2,13
564,British Islands,1230,1,13
565,British Islands,1240,12,13
566,British Islands,1250,1,13
567,British Islands,1260,9,13
568,British Islands,1270,1,13
569,British Islands,1280,13,13
570,British Islands,1290,2,13
571,British Islands,1300,3,13
572,British Islands,1310,2,14
573,British Islands,1320,5,14
574,British Islands,1330,3,14
575,British Islands,1340,19,14
576,British Islands,1350,3,14
577,British Islands,1360,10,14
578,British Islands,1370,6,14
579,British Islands,1380,13,14
580,British Islands,1390,3,14
581,British Islands,1400,8,14
582,British Islands,1410,2,15
583,British Islands,1420,8,15
584,British Islands,1430,2,15
585,British Islands,1440,22,15
586,British Islands,1450,4,15
587,British Islands,1460,12,15
588,British Islands,1470,2,15
589,British Islands,1480,16,15
590,British Islands,1490,4,15
591,British Islands,1500,18,15
592,British Islands,1510,8,16
593,British Islands,1520,35,16
594,British Islands,1530,23,16
595,British Islands,1540,67,16
596,British Islands,1550,36,16
597,British Islands,1560,65,16
598,British Islands,1570,55,16
599,British Islands,1580,133,16
600,British Islands,1590,79,16
601,British Islands,1600,170,16
602,British Islands,1610,113,17
603,British Islands,1620,142,17
604,British Islands,1630,89,17
605,British Islands,1640,192,17
606,British Islands,1650,134,17
607,British Islands,1660,188,17
608,British Islands,1670,119,17
609,British Islands,1680,189,17
610,British Islands,1690,125,17
611,British Islands,1700,194,17
612,British Islands,1710,157,18
613,British Islands,1720,222,18
614,British Islands,1730,202,18
615,British Islands,1740,334,18
616,British Islands,1750,245,18
617,British Islands,1760,430,18
618,British Islands,1770,373,18
619,British Islands,1780,652,18
620,British Islands,1790,526,18
621,British Islands,1800,714,18
622,British Islands,1810,685,19
623,British Islands,1820,993,19
624,British Islands,1830,1002,19
625,British Islands,1840,1565,19
626,British Islands,1850,1499,19
627,British Islands,1860,1923,19
628,British Islands,1870,1506,19
629,British Islands,1880,2183,19
630,Central Europe,1220,1,13
631,Central Europe,1240,4,13
632,Central Europe,1260,1,13
633,Central Europe,1270,1,13
634,Central Europe,1280,3,13
635,Central Europe,1290,1,13
636,Central Europe,1300,4,13
637,Central Europe,1310,3,14
638,Central Europe,1320,2,14
639,Central Europe,1340,1,14
640,Central Europe,1360,6,14
641,Central Europe,1370,2,14
642,Central Europe,1380,22,14
643,Central Europe,1390,3,14
644,Central Europe,1400,16,14
645,Central Europe,1410,3,15
646,Central Europe,1420,9,15
647,Central Europe,1430,5,15
648,Central Europe,1440,19,15
649,Central Europe,1450,2,15
650,Central Europe,1460,8,15
651,Central Europe,1470,10,15
652,Central Europe,1480,44,15
653,Central Europe,1490,6,15
654,Central Europe,1500,20,15
655,Central Europe,1510,11,16
656,Central Europe,1520,45,16
657,Central Europe,1530,26,16
658,Central Europe,1540,81,16
659,Central Europe,1550,22,16
660,Central Europe,1560,89,16
661,Central Europe,1570,73,16
662,Central Europe,1580,115,16
663,Central Europe,1590,37,16
664,Central Europe,1600,98,16
665,Central Europe,1610,61,17
666,Central Europe,1620,85,17
667,Central Europe,1630,62,17
668,Central Europe,1640,103,17
669,Central Europe,1650,58,17
670,Central Europe,1660,100,17
671,Central Europe,1670,72,17
672,Central Europe,1680,146,17
673,Central Europe,1690,93,17
674,Central Europe,1700,114,17
675,Central Europe,1710,96,18
676,Central Europe,1720,141,18
677,Central Europe,1730,119,18
678,Central Europe,1740,173,18
679,Central Europe,1750,171,18
680,Central Europe,1760,206,18
681,Central Europe,1770,208,18
682,Central Europe,1780,285,18
683,Central Europe,1790,281,18
684,Central Europe,1800,387,18
685,Central Europe,1810,311,19
686,Central Europe,1820,522,19
687,Central Europe,1830,560,19
688,Central Europe,1840,935,19
689,Central Europe,1850,959,19
690,Central Europe,1860,1286,19
691,Central Europe,1870,1256,19
692,Central Europe,1880,2185,19
693,Chinese world,-280,1,-2
694,Chinese world,-270,1,-2
695,Chinese world,-260,2,-2
696,Chinese world,-240,2,-2
697,Chinese world,-230,2,-2
698,Chinese world,-220,1,-2
699,Chinese world,-200,1,-2
700,Chinese world,-190,1,-1
701,Chinese world,-170,1,-1
702,Chinese world,-160,2,-1
703,Chinese world,-140,4,-1
704,Chinese world,-130,1,-1
705,Chinese world,-120,1,-1
706,Chinese world,-110,2,-1
707,Chinese world,-50,1,0
708,Chinese world,-40,2,0
709,Chinese world,-20,4,0
710,Chinese world,-10,3,0
711,Chinese world,0,2,0
712,Chinese world,40,2,1
713,Chinese world,60,1,1
714,Chinese world,70,3,1
715,Chinese world,80,2,1
716,Chinese world,90,1,1
717,Chinese world,100,1,1
718,Chinese world,110,3,2
719,Chinese world,140,7,2
720,Chinese world,160,3,2
721,Chinese world,170,2,2
722,Chinese world,180,5,2
723,Chinese world,190,5,2
724,Chinese world,200,7,2
725,Chinese world,210,3,3
726,Chinese world,220,5,3
727,Chinese world,230,3,3
728,Chinese world,240,4,3
729,Chinese world,250,2,3
730,Chinese world,260,8,3
731,Chinese world,270,6,3
732,Chinese world,280,5,3
733,Chinese world,290,2,3
734,Chinese world,300,4,3
735,Chinese world,310,2,4
736,Chinese world,320,2,4
737,Chinese world,330,1,4
738,Chinese world,340,4,4
739,Chinese world,350,2,4
740,Chinese world,360,5,4
741,Chinese world,370,1,4
742,Chinese world,380,7,4
743,Chinese world,390,3,4
744,Chinese world,400,3,4
745,Chinese world,410,4,5
746,Chinese world,420,1,5
747,Chinese world,430,1,5
748,Chinese world,440,4,5
749,Chinese world,450,1,5
750,Chinese world,460,2,5
751,Chinese world,470,1,5
752,Chinese world,480,6,5
753,Chinese world,490,2,5
754,Chinese world,500,4,5
755,Chinese world,520,2,6
756,Chinese world,530,1,6
757,Chinese world,540,4,6
758,Chinese world,550,1,6
759,Chinese world,560,1,6
760,Chinese world,570,2,6
761,Chinese world,580,4,6
762,Chinese world,590,2,6
763,Chinese world,600,1,6
764,Chinese world,610,5,7
765,Chinese world,620,4,7
766,Chinese world,630,5,7
767,Chinese world,640,6,7
768,Chinese world,650,2,7
769,Chinese world,660,2,7
770,Chinese world,670,3,7
771,Chinese world,680,4,7
772,Chinese world,690,2,7
773,Chinese world,700,4,7
774,Chinese world,710,2,8
775,Chinese world,720,9,8
776,Chinese world,730,6,8
777,Chinese world,740,10,8
778,Chinese world,750,4,8
779,Chinese world,760,8,8
780,Chinese world,770,4,8
781,Chinese world,780,5,8
782,Chinese world,790,5,8
783,Chinese world,800,7,8
784,Chinese world,810,8,9
785,Chinese world,820,7,9
786,Chinese world,830,3,9
787,Chinese world,840,6,9
788,Chinese world,850,4,9
789,Chinese world,860,1,9
790,Chinese world,870,5,9
791,Chinese world,880,4,9
792,Chinese world,890,3,9
793,Chinese world,900,3,9
794,Chinese world,910,3,10
795,Chinese world,920,4,10
796,Chinese world,930,2,10
797,Chinese world,940,1,10
798,Chinese world,950,8,10
799,Chinese world,960,5,10
800,Chinese world,970,3,10
801,Chinese world,980,5,10
802,Chinese world,990,3,10
803,Chinese world,1000,4,10
804,Chinese world,1010,1,11
805,Chinese world,1020,4,11
806,Chinese world,1030,2,11
807,Chinese world,1040,10,11
808,Chinese world,1050,7,11
809,Chinese world,1060,7,11
810,Chinese world,1070,8,11
811,Chinese world,1080,6,11
812,Chinese world,1090,5,11
813,Chinese world,1100,1,11
814,Chinese world,1110,3,12
815,Chinese world,1120,9,12
816,Chinese world,1130,1,12
817,Chinese world,1140,5,12
818,Chinese world,1150,2,12
819,Chinese world,1160,5,12
820,Chinese world,1170,3,12
821,Chinese world,1180,8,12
822,Chinese world,1200,3,12
823,Chinese world,1210,4,13
824,Chinese world,1220,2,13
825,Chinese world,1230,5,13
826,Chinese world,1240,8,13
827,Chinese world,1260,9,13
828,Chinese world,1270,12,13
829,Chinese world,1280,20,13
830,Chinese world,1290,7,13
831,Chinese world,1300,16,13
832,Chinese world,1310,14,14
833,Chinese world,1320,17,14
834,Chinese world,1330,11,14
835,Chinese world,1340,15,14
836,Chinese world,1350,12,14
837,Chinese world,1360,9,14
838,Chinese world,1370,13,14
839,Chinese world,1380,19,14
840,Chinese world,1390,13,14
841,Chinese world,1400,26,14
842,Chinese world,1410,12,15
843,Chinese world,1420,4,15
844,Chinese world,1430,12,15
845,Chinese world,1440,9,15
846,Chinese world,1450,3,15
847,Chinese world,1460,15,15
848,Chinese world,1470,10,15
849,Chinese world,1480,11,15
850,Chinese world,1490,7,15
851,Chinese world,1500,19,15
852,Chinese world,1510,11,16
853,Chinese world,1520,20,16
854,Chinese world,1530,19,16
855,Chinese world,1540,23,16
856,Chinese world,1550,18,16
857,Chinese world,1560,15,16
858,Chinese world,1570,9,16
859,Chinese world,1580,16,16
860,Chinese world,1590,11,16
861,Chinese world,1600,21,16
862,Chinese world,1610,19,17
863,Chinese world,1620,33,17
864,Chinese world,1630,35,17
865,Chinese world,1640,45,17
866,Chinese world,1650,46,17
867,Chinese world,1660,93,17
868,Chinese world,1670,41,17
869,Chinese world,1680,65,17
870,Chinese world,1690,26,17
871,Chinese world,1700,53,17
872,Chinese world,1710,22,18
873,Chinese world,1720,24,18
874,Chinese world,1730,32,18
875,Chinese world,1740,26,18
876,Chinese world,1750,21,18
877,Chinese world,1760,43,18
878,Chinese world,1770,41,18
879,Chinese world,1780,48,18
880,Chinese world,1790,41,18
881,Chinese world,1800,75,18
882,Chinese world,1810,35,19
883,Chinese world,1820,40,19
884,Chinese world,1830,65,19
885,Chinese world,1840,50,19
886,Chinese world,1850,43,19
887,Chinese world,1860,66,19
888,Chinese world,1870,58,19
889,Chinese world,1880,54,19
890,Denmark,1520,3,16
891,Denmark,1530,5,16
892,Denmark,1540,11,16
893,Denmark,1550,3,16
894,Denmark,1560,8,16
895,Denmark,1570,5,16
896,Denmark,1580,13,16
897,Denmark,1590,6,16
898,Denmark,1600,20,16
899,Denmark,1610,10,17
900,Denmark,1620,22,17
901,Denmark,1630,10,17
902,Denmark,1640,26,17
903,Denmark,1650,16,17
904,Denmark,1660,22,17
905,Denmark,1670,19,17
906,Denmark,1680,26,17
907,Denmark,1690,21,17
908,Denmark,1700,23,17
909,Denmark,1710,21,18
910,Denmark,1720,30,18
911,Denmark,1730,32,18
912,Denmark,1740,53,18
913,Denmark,1750,50,18
914,Denmark,1760,76,18
915,Denmark,1770,63,18
916,Denmark,1780,113,18
917,Denmark,1790,82,18
918,Denmark,1800,101,18
919,Denmark,1810,94,19
920,Denmark,1820,113,19
921,Denmark,1830,140,19
922,Denmark,1840,222,19
923,Denmark,1850,247,19
924,Denmark,1860,289,19
925,Denmark,1870,281,19
926,Denmark,1880,404,19
927,Eastern Europe,-680,1,-6
928,Eastern Europe,-660,8,-6
929,Eastern Europe,-620,8,-6
930,Eastern Europe,-600,25,-6
931,Eastern Europe,-580,1,-5
932,Eastern Europe,-560,23,-5
933,Eastern Europe,-530,1,-5
934,Eastern Europe,-520,92,-5
935,Eastern Europe,-500,37,-5
936,Eastern Europe,-490,1,-4
937,Eastern Europe,-480,2,-4
938,Eastern Europe,-470,1,-4
939,Eastern Europe,-460,40,-4
940,Eastern Europe,-450,8,-4
941,Eastern Europe,-440,3,-4
942,Eastern Europe,-430,4,-4
943,Eastern Europe,-420,48,-4
944,Eastern Europe,-410,6,-4
945,Eastern Europe,-400,31,-4
946,Eastern Europe,-390,5,-3
947,Eastern Europe,-380,2,-3
948,Eastern Europe,-370,2,-3
949,Eastern Europe,-360,31,-3
950,Eastern Europe,-350,5,-3
951,Eastern Europe,-340,3,-3
