wikidata_link,individual_wikidata_id,productive_year,individual_name,score,region_name,manual_region_name,manual_region_name_2,manual_region_name_3,manual_region_name_4
https://www.wikidata.org/wiki/Q355406,Q355406,1654,Paulus Potter,98,Netherlands,,,,
https://www.wikidata.org/wiki/Q9191,Q9191,1631,René Descartes,235,Nordic countries,France,Western Europe,,
https://www.wikidata.org/wiki/Q1043,Q1043,1742,Carl Linnaeus,171,Nordic countries,,,,
https://www.wikidata.org/wiki/Q216692,Q216692,1719,Ludvig Holberg,132,Nordic countries,,,,
https://www.wikidata.org/wiki/Q312498,Q312498,1775,Carl Michael Bellman,119,Nordic countries,,,,
https://www.wikidata.org/wiki/Q102323,Q102323,1214,Snorri Sturluson,95,Nordic countries,,,,
https://www.wikidata.org/wiki/Q924618,Q924618,1775,Johan Tobias Sergel,92,Nordic countries,,,,
https://www.wikidata.org/wiki/Q106837,Q106837,1185,Saxo Grammaticus,86,Nordic countries,,,,
https://www.wikidata.org/wiki/Q39658,Q39658,1778,Carl Peter Thunberg,80,Nordic countries,,,,
https://www.wikidata.org/wiki/Q319854,Q319854,1778,Nicolai Abildgaard,76,Nordic countries,,,,
https://www.wikidata.org/wiki/Q81130,Q81130,1736,Anders Celsius,76,Nordic countries,,,,
https://www.wikidata.org/wiki/Q1871779,Q1871779,1778,Louis Jean Desprez,76,Nordic countries,,,,
https://www.wikidata.org/wiki/Q434533,Q434533,1660,Erik Dahlbergh,75,Nordic countries,,,,
https://www.wikidata.org/wiki/Q70538,Q70538,1777,Carl Wilhelm Scheele,74,Nordic countries,,,,
https://www.wikidata.org/wiki/Q127641,Q127641,1716,Vitus Bering,74,Nordic countries,,,,
https://www.wikidata.org/wiki/Q201347,Q201347,1770,Torbern Bergman,70,Nordic countries,,,,
https://www.wikidata.org/wiki/Q902649,Q902649,1664,David Klöcker Ehrenstrahl,67,Nordic countries,,,,
https://www.wikidata.org/wiki/Q369002,Q369002,1774,Elias Martin,67,Nordic countries,,,,
https://www.wikidata.org/wiki/Q547901,Q547901,1614,Johannes Meursius,67,Nordic countries,,,,
https://www.wikidata.org/wiki/Q350198,Q350198,1665,Olaus Rudbeck,66,Nordic countries,,,,
https://www.wikidata.org/wiki/Q543195,Q543195,1786,Johan Henric Kellgren,66,Nordic countries,,,,
https://www.wikidata.org/wiki/Q1698324,Q1698324,1656,Johannes Schefferus,66,Nordic countries,,,,
https://www.wikidata.org/wiki/Q453272,Q453272,1791,Joseph Martin Kraus,65,Nordic countries,,,,
https://www.wikidata.org/wiki/Q514315,Q514315,1633,Georg Stiernhielm,64,Nordic countries,,,,
https://www.wikidata.org/wiki/Q1036858,Q1036858,1780,Carl August Ehrensvärd,63,Nordic countries,,,,
https://www.wikidata.org/wiki/Q581361,Q581361,1780,Jens Juel,62,Nordic countries,,,,
https://www.wikidata.org/wiki/Q3340503,Q3340503,1772,Niclas Lafrensen,61,Nordic countries,,,,
https://www.wikidata.org/wiki/Q463570,Q463570,1623,Ole Worm,59,Nordic countries,,,,
https://www.wikidata.org/wiki/Q14551648,Q14551648,1630,Simon van de Passe,58,Nordic countries,,,,
https://www.wikidata.org/wiki/Q504352,Q504352,1660,Rasmus Bartholin,57,Nordic countries,,,,
https://www.wikidata.org/wiki/Q349352,Q349352,1729,Johan Helmich Roman,57,Nordic countries,,,,
https://www.wikidata.org/wiki/Q4604,Q4604,-515,Confucius,152,Northern China,,,,
https://www.wikidata.org/wiki/Q7071,Q7071,736,Li Bai,109,Northern China,,,,
https://www.wikidata.org/wiki/Q33772,Q33772,747,Du Fu,98,Northern China,,,,
https://www.wikidata.org/wiki/Q233340,Q233340,1587,Matteo Ricci,94,Northern China,,,,
https://www.wikidata.org/wiki/Q47739,Q47739,-333,Zhuangzi,93,Northern China,,,,
https://www.wikidata.org/wiki/Q318406,Q318406,1675,Pu Songling,83,Northern China,,,,
https://www.wikidata.org/wiki/Q313605,Q313605,734,Wang Wei,80,Northern China,,,,
https://www.wikidata.org/wiki/Q313324,Q313324,807,Bai Juyi,76,Northern China,,,,
https://www.wikidata.org/wiki/Q228889,Q228889,1539,Wu Cheng'en,76,Northern China,,,,
https://www.wikidata.org/wiki/Q9372,Q9372,-109,Sima Qian,73,Northern China,,,,
https://www.wikidata.org/wiki/Q17790,Q17790,1689,Kangxi Emperor,72,Northern China,,,,
https://www.wikidata.org/wiki/Q19133,Q19133,1746,Qianlong Emperor,66,Northern China,,,,
https://www.wikidata.org/wiki/Q42063,Q42063,637,Xuanzang,66,Northern China,,,,
https://www.wikidata.org/wiki/Q464470,Q464470,1119,Li Qingzhao,63,Northern China,,,,
https://www.wikidata.org/wiki/Q458671,Q458671,1723,Giuseppe Castiglione,61,Northern China,,,,
https://www.wikidata.org/wiki/Q318998,Q318998,803,Han Yu,58,Northern China,,,,
https://www.wikidata.org/wiki/Q76732,Q76732,1627,Johann Adam Schall von Bell,54,Northern China,,,,
https://www.wikidata.org/wiki/Q725600,Q725600,1753,Jean Joseph Marie Amiot,53,Northern China,,,,
https://www.wikidata.org/wiki/Q1243676,Q1243676,1649,Martino Martini,52,Northern China,,,,
https://www.wikidata.org/wiki/Q7486,Q7486,1117,Emperor Huizong of Song,52,Northern China,,,,
https://www.wikidata.org/wiki/Q33566,Q33566,1054,Sima Guang,51,Northern China,,,,
https://www.wikidata.org/wiki/Q1069914,Q1069914,1160,Lu You,49,Northern China,,,,
https://www.wikidata.org/wiki/Q203782,Q203782,848,Li Shangyin,48,Northern China,,,,
https://www.wikidata.org/wiki/Q378277,Q378277,1658,Ferdinand Verbiest,48,Northern China,,,,
https://www.wikidata.org/wiki/Q204077,Q204077,190,Cao Cao,48,Northern China,,,,
https://www.wikidata.org/wiki/Q312978,Q312978,375,Faxian,47,Northern China,,,,
https://www.wikidata.org/wiki/Q197338,Q197338,1055,Zhang Zai,47,Northern China,,,,
https://www.wikidata.org/wiki/Q712007,Q712007,1728,Zheng Xie,47,Northern China,,,,
https://www.wikidata.org/wiki/Q320129,Q320129,1086,Mi Fu,46,Northern China,,,,
https://www.wikidata.org/wiki/Q9701,Q9701,633,Emperor Taizong of Tang,46,Northern China,,,,
https://www.wikidata.org/wiki/Q9068,Q9068,1729,Voltaire,261,Northern France,,,,
https://www.wikidata.org/wiki/Q6527,Q6527,1747,Jean-Jacques Rousseau,237,Northern France,,,,
https://www.wikidata.org/wiki/Q448,Q448,1748,Denis Diderot,221,Northern France,,,,
https://www.wikidata.org/wiki/Q687,Q687,1657,Molière,196,Northern France,,,,
https://www.wikidata.org/wiki/Q49496,Q49496,1656,Jean de La Fontaine,184,Northern France,,,,
https://www.wikidata.org/wiki/Q37577,Q37577,1544,John Calvin,180,Northern France,Switzerland,,,
https://www.wikidata.org/wiki/Q128460,Q128460,1663,Charles Perrault,176,Northern France,,,,
https://www.wikidata.org/wiki/Q742,Q742,1674,Jean Racine,175,Northern France,,,,
https://www.wikidata.org/wiki/Q747,Q747,1641,Pierre Corneille,174,Northern France,,,,
https://www.wikidata.org/wiki/Q4295,Q4295,1114,Peter Abelard,173,Northern France,,,,
https://www.wikidata.org/wiki/Q188411,Q188411,1126,Bernard of Clairvaux,172,Northern France,,,,
https://www.wikidata.org/wiki/Q131018,Q131018,1529,François Rabelais,158,Northern France,,,,
https://www.wikidata.org/wiki/Q153232,Q153232,1752,Jean le Rond d'Alembert,156,Northern France,,,,
https://www.wikidata.org/wiki/Q180932,Q180932,1738,François Boucher,151,Northern France,,,,
https://www.wikidata.org/wiki/Q70326,Q70326,1767,Pierre Beaumarchais,151,Northern France,,,,
https://www.wikidata.org/wiki/Q229264,Q229264,1742,"Georges-Louis Leclerc, Comte de Buffon",148,Northern France,,,,
https://www.wikidata.org/wiki/Q1145,Q1145,1718,Jean-Philippe Rameau,144,Northern France,,,,
https://www.wikidata.org/wiki/Q123867,Q123867,1775,Marquis de Sade,143,Northern France,,,,
https://www.wikidata.org/wiki/Q213163,Q213163,1790,Élisabeth Louise Vigée Le Brun,141,Northern France,,,,
https://www.wikidata.org/wiki/Q271676,Q271676,1654,Charles Le Brun,134,Northern France,,,,
https://www.wikidata.org/wiki/Q468618,Q468618,1782,Dominique Vivant,134,Northern France,,,,
https://www.wikidata.org/wiki/Q183221,Q183221,1719,Jean-Antoine Watteau,133,Northern France,,,,
https://www.wikidata.org/wiki/Q294100,Q294100,1662,Jacques Bénigne Bossuet,132,Northern France,,,,
https://www.wikidata.org/wiki/Q460124,Q460124,1627,Jacques Callot,132,Northern France,,,,
https://www.wikidata.org/wiki/Q311480,Q311480,1732,Antoine François Prévost,132,Northern France,,,,
https://www.wikidata.org/wiki/Q361976,Q361976,1772,Jacques-Henri Bernardin de Saint-Pierre,131,Northern France,,,,
https://www.wikidata.org/wiki/Q49752,Q49752,1559,Pierre de Ronsard,131,Northern France,,,,
https://www.wikidata.org/wiki/Q849,Q849,1463,François Villon,130,Northern France,,,,
https://www.wikidata.org/wiki/Q201477,Q201477,1778,Jean-Antoine-Nicolas de Caritat de Condorcet,130,Northern France,,,,
https://www.wikidata.org/wiki/Q309818,Q309818,1673,Nicolas Malebranche,126,Northern France,,,,
https://www.wikidata.org/wiki/Q7328,Q7328,1504,Vasco da Gama,89,Northern India,Portugal,,,
https://www.wikidata.org/wiki/Q273969,Q273969,1781,William Jones,83,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q797848,Q797848,1518,Babur,71,Northern India,,,,
https://www.wikidata.org/wiki/Q204397,Q204397,1488,Afonso de Albuquerque,68,Northern India,Portugal,,,
https://www.wikidata.org/wiki/Q312551,Q312551,1475,Kabir,65,Northern India,,,,
https://www.wikidata.org/wiki/Q1342328,Q1342328,1653,Michiel Sweerts,65,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q312948,Q312948,1796,William Carey,63,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q207817,Q207817,1288,Amir Khosrow,62,Northern India,,,,
https://www.wikidata.org/wiki/Q312976,Q312976,1567,Tulsidas,57,Northern India,,,,
https://www.wikidata.org/wiki/Q9045,Q9045,-339,Chanakya,54,Northern India,,,,
https://www.wikidata.org/wiki/Q83653,Q83653,1604,Jahangir,50,Northern India,,,,
https://www.wikidata.org/wiki/Q1493994,Q1493994,1536,Garcia de Orta,45,Northern India,Portugal,,,
https://www.wikidata.org/wiki/Q316343,Q316343,335,Vasubandhu,44,Northern India,,,,
https://www.wikidata.org/wiki/Q1352529,Q1352529,1535,João de Castro,43,Northern India,Portugal,,,
https://www.wikidata.org/wiki/Q335247,Q335247,436,Buddhaghosa,42,Northern India,,,,
https://www.wikidata.org/wiki/Q7345597,Q7345597,1787,Robert Home,41,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q320619,Q320619,985,Abhinavagupta,40,Northern India,,,,
https://www.wikidata.org/wiki/Q202943,Q202943,625,Brahmagupta,40,Northern India,,,,
https://www.wikidata.org/wiki/Q76682,Q76682,1717,Bartholomäus Ziegenbalg,40,Northern India,,,,
https://www.wikidata.org/wiki/Q776481,Q776481,1776,Thomas Hickey,39,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q1344635,Q1344635,1674,Niccolao Manucci,39,Northern India,Italy,,,
https://www.wikidata.org/wiki/Q231680,Q231680,-164,Patanjali,38,Northern India,,,,
https://www.wikidata.org/wiki/Q216895,Q216895,625,Harsha,38,Northern India,,,,
https://www.wikidata.org/wiki/Q201803,Q201803,1742,Benjamin Robins,38,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q334752,Q334752,1586,Abu'l-Fazl ibn Mubarak,37,Northern India,,,,
https://www.wikidata.org/wiki/Q1557587,Q1557587,1683,Guy Tachard,37,Northern India,France,,,
https://www.wikidata.org/wiki/Q295323,Q295323,1612,Thomas Coryat,37,Northern India,British Islands,,,
https://www.wikidata.org/wiki/Q560066,Q560066,1612,Roberto de Nobili,36,Northern India,Italy,,,
https://www.wikidata.org/wiki/Q335015,Q335015,1205,Jayadeva,34,Northern India,,,,
https://www.wikidata.org/wiki/Q11359,Q11359,511,Aryabhata,34,Northern India,,,,
https://www.wikidata.org/wiki/Q1067,Q1067,1300,Dante Alighieri,276,Northern Italy,,,,
https://www.wikidata.org/wiki/Q5592,Q5592,1510,Michelangelo,235,Northern Italy,,,,
https://www.wikidata.org/wiki/Q307,Q307,1599,Galileo Galilei,230,Northern Italy,,,,
https://www.wikidata.org/wiki/Q1401,Q1401,1339,Petrarch,227,Northern Italy,,,,
https://www.wikidata.org/wiki/Q1402,Q1402,1348,Giovanni Boccaccio,218,Northern Italy,,,,
https://www.wikidata.org/wiki/Q1399,Q1399,1504,Niccolò Machiavelli,209,Northern Italy,,,,
https://www.wikidata.org/wiki/Q5597,Q5597,1518,Raphael,202,Northern Italy,,,,
https://www.wikidata.org/wiki/Q1398,Q1398,-34,Virgil,192,Northern Italy,,,,
https://www.wikidata.org/wiki/Q128027,Q128027,1546,Giorgio Vasari,183,Northern Italy,,,,
https://www.wikidata.org/wiki/Q48900,Q48900,1509,Ludovico Ariosto,174,Northern Italy,,,,
https://www.wikidata.org/wiki/Q182046,Q182046,1439,Leon Battista Alberti,171,Northern Italy,,,,
https://www.wikidata.org/wiki/Q43689,Q43689,374,Ambrose,170,Northern Italy,,,,
https://www.wikidata.org/wiki/Q676555,Q676555,1217,Francis of Assisi,168,Northern Italy,,,,
https://www.wikidata.org/wiki/Q82778,Q82778,55,Pliny the Elder,166,Northern Italy,,,,
https://www.wikidata.org/wiki/Q2039,Q2039,-23,Titus Livius,164,Northern Italy,,,,
https://www.wikidata.org/wiki/Q5669,Q5669,1480,Sandro Botticelli,163,Northern Italy,,,,
https://www.wikidata.org/wiki/Q190116,Q190116,1535,Benvenuto Cellini,163,Northern Italy,,,,
https://www.wikidata.org/wiki/Q76738,Q76738,1637,Athanasius Kircher,163,Northern Italy,,,,
https://www.wikidata.org/wiki/Q47160,Q47160,-214,Plautus,162,Northern Italy,,,,
https://www.wikidata.org/wiki/Q6101,Q6101,1289,Marco Polo,154,Northern Italy,,,,
https://www.wikidata.org/wiki/Q101437,Q101437,1440,Pius II,151,Northern Italy,,,,
https://www.wikidata.org/wiki/Q316307,Q316307,1755,Giovanni Battista Piranesi,151,Northern Italy,,,,
https://www.wikidata.org/wiki/Q177692,Q177692,1543,Andrea Palladio,150,Northern Italy,,,,
https://www.wikidata.org/wiki/Q41554,Q41554,1629,Nicolas Poussin,150,Northern Italy,,,,
https://www.wikidata.org/wiki/Q192374,Q192374,1468,Marsilio Ficino,149,Northern Italy,,,,
https://www.wikidata.org/wiki/Q42207,Q42207,1606,Caravaggio,149,Northern Italy,,,,
https://www.wikidata.org/wiki/Q154751,Q154751,1436,Nicholas of Cusa,146,Northern Italy,,,,
https://www.wikidata.org/wiki/Q164823,Q164823,1487,Girolamo Savonarola,144,Northern Italy,,,,
https://www.wikidata.org/wiki/Q250414,Q250414,1489,Poliziano,144,Northern Italy,,,,
https://www.wikidata.org/wiki/Q163079,Q163079,-53,Catullus,143,Northern Italy,,,,
https://www.wikidata.org/wiki/Q5586,Q5586,1795,Katsushika Hokusai,142,Northern Japan,,,,
https://www.wikidata.org/wiki/Q272045,Q272045,1789,Kitagawa Utamaro,96,Northern Japan,,,,
https://www.wikidata.org/wiki/Q360978,Q360978,1760,Suzuki Harunobu,70,Northern Japan,,,,
https://www.wikidata.org/wiki/Q312709,Q312709,1798,Kobayashi Issa,65,Northern Japan,,,,
https://www.wikidata.org/wiki/Q177059,Q177059,1721,Hakuin Ekaku,60,Northern Japan,,,,
https://www.wikidata.org/wiki/Q427642,Q427642,1787,Torii Kiyonaga,54,Northern Japan,,,,
https://www.wikidata.org/wiki/Q746217,Q746217,1653,Hishikawa Moronobu,53,Northern Japan,,,,
https://www.wikidata.org/wiki/Q1358636,Q1358636,1761,Katsukawa Shunshō,51,Northern Japan,,,,
https://www.wikidata.org/wiki/Q2972127,Q2972127,1791,Chōbunsai Eishi,47,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3469342,Q3469342,1798,Sakai Hōitsu,45,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3350120,Q3350120,1721,Okumura Masanobu,45,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3074364,Q3074364,1774,Kitao Shigemasa,41,Northern Japan,,,,
https://www.wikidata.org/wiki/Q467616,Q467616,1692,Arai Hakuseki,41,Northern Japan,,,,
https://www.wikidata.org/wiki/Q652953,Q652953,1782,Shiba Kōkan,39,Northern Japan,,,,
https://www.wikidata.org/wiki/Q1375891,Q1375891,1798,Tani Bunchō,37,Northern Japan,,,,
https://www.wikidata.org/wiki/Q5338269,Q5338269,1793,Ryōkan,36,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3197564,Q3197564,1799,Kitao Masayoshi,36,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3076784,Q3076784,1787,Bōsai Kameda,35,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3200184,Q3200184,1792,Kubo Shunman,35,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3480606,Q3480606,1539,Sesson Shukei,33,Northern Japan,,,,
https://www.wikidata.org/wiki/Q369158,Q369158,1701,Ogyū Sorai,32,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3075055,Q3075055,1778,Katsukawa Shunkō I,32,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3136173,Q3136173,1770,Torii Kiyomitsu,30,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3038261,Q3038261,1746,Ishikawa Toyonobu,30,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3194229,Q3194229,1797,Katsukawa Shun'ei,29,Northern Japan,,,,
https://www.wikidata.org/wiki/Q3511675,Q3511675,1750,Sō Shiseki,26,Northern Japan,,,,
https://www.wikidata.org/wiki/Q2458613,Q2458613,1790,Nanboku Tsuruya,25,Northern Japan,,,,
https://www.wikidata.org/wiki/Q470531,Q470531,1677,Takakazu Seki,23,Northern Japan,,,,
https://www.wikidata.org/wiki/Q2389395,Q2389395,1754,Takebe Ayatari,23,Northern Japan,,,,
https://www.wikidata.org/wiki/Q28931,Q28931,1469,Kanō Masanobu,23,Northern Japan,,,,
https://www.wikidata.org/wiki/Q692,Q692,1599,William Shakespeare,350,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5879,Q5879,1784,Johann Wolfgang von Goethe,309,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q762,Q762,1487,Leonardo da Vinci,273,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q254,Q254,1791,Wolfgang Amadeus Mozart,271,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q9068,Q9068,1729,Voltaire,261,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q9554,Q9554,1518,Martin Luther,256,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q1339,Q1339,1720,Johann Sebastian Bach,238,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q6527,Q6527,1747,Jean-Jacques Rousseau,237,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q9191,Q9191,1631,René Descartes,235,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5580,Q5580,1506,Albrecht Dürer,234,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q41513,Q41513,1792,William Blake,222,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q448,Q448,1748,Denis Diderot,221,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q41166,Q41166,1702,Jonathan Swift,217,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q22670,Q22670,1794,Friedrich Schiller,215,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5599,Q5599,1612,Peter Paul Rubens,213,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q43499,Q43499,1501,Erasmus,212,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q37388,Q37388,1596,Francis Bacon,210,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q7302,Q7302,1720,George Frideric Handel,209,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5598,Q5598,1641,Rembrandt,209,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q935,Q935,1678,Isaac Newton,208,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q9047,Q9047,1681,Gottfried Wilhelm Leibniz,207,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q687,Q687,1657,Molière,196,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q42544,Q42544,1513,Thomas More,195,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q79759,Q79759,1643,John Milton,193,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5432,Q5432,1781,Francisco de Goya,191,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q40946,Q40946,1695,Daniel Defoe,190,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q7349,Q7349,1767,Joseph Haydn,188,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q5683,Q5683,1378,Geoffrey Chaucer,188,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q1430,Q1430,156,Marcus Aurelius,187,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q1290,Q1290,1658,Blaise Pascal,187,Northwestern Europe,,,,
https://www.wikidata.org/wiki/Q43532665,Q43532665,1758,A.-J. de Fehrt,43,Norway,,,,
https://www.wikidata.org/wiki/Q936230,Q936230,1749,Johan Daniel Berlin,41,Norway,,,,
https://www.wikidata.org/wiki/Q558590,Q558590,1682,Petter Dass,39,Norway,,,,
https://www.wikidata.org/wiki/Q703279,Q703279,1753,Johan Ernst Gunnerus,38,Norway,,,,
https://www.wikidata.org/wiki/Q982904,Q982904,1780,Johan Nordahl Brun,36,Norway,,,,
https://www.wikidata.org/wiki/Q269087,Q269087,1669,Dorothe Engelbretsdatter,31,Norway,,,,
https://www.wikidata.org/wiki/Q958748,Q958748,1791,Christen Pram,30,Norway,,,,
https://www.wikidata.org/wiki/Q1779541,Q1779541,1573,Jens Nilssøn,28,Norway,,,,
https://www.wikidata.org/wiki/Q2670536,Q2670536,1786,Niels Treschow,27,Norway,,,,
https://www.wikidata.org/wiki/Q10836181,Q10836181,1754,Mathias Blumenthal,24,Norway,,,,
https://www.wikidata.org/wiki/Q1284564,Q1284564,1761,Hans Strøm,23,Norway,,,,
https://www.wikidata.org/wiki/Q2263671,Q2263671,1774,Peder Aadnes,22,Norway,,,,
https://www.wikidata.org/wiki/Q206184,Q206184,1796,Jens Zetlitz,22,Norway,,,,
https://www.wikidata.org/wiki/Q611673,Q611673,1580,Peder Claussøn Friis,21,Norway,,,,
https://www.wikidata.org/wiki/Q331747,Q331747,1563,Absalon Pederssøn Beyer,21,Norway,,,,
https://www.wikidata.org/wiki/Q1691986,Q1691986,1776,Johan Henrich Berlin,20,Norway,,,,
https://www.wikidata.org/wiki/Q1669655,Q1669655,1771,Jacob Nicolai Wilse,19,Norway,,,,
https://www.wikidata.org/wiki/Q19371705,Q19371705,1699,Andreas Borrichius,18,Norway,,,,
